timestamp,J338-S_depth,J338-S_flow,J253-S_depth,J253-S_flow,J366-S_depth,J366-S_flow
2023-06-27 06:02:00,6.14160680473401e-05,0.0008009475467654426,1.748325209286296e-05,3.415741350078035e-05,2.9367416180077432e-05,0.0
2023-06-27 06:07:00,0.0001940828698886965,0.000729416558685541,8.813620649638376e-06,3.1590768823211746e-05,2.9367416180077432e-05,0.0
2023-06-27 06:12:00,0.00013866228658749704,0.0006860049456395077,8.867228700588918e-06,2.92824536162316e-05,2.9367416180077432e-05,0.0
2023-06-27 06:17:00,0.0003030095859007425,0.0006149276183018926,2.161768605412463e-06,2.720007059080208e-05,2.9367416180077432e-05,0.0
2023-06-27 06:22:00,0.0003082483473025934,0.0005720412425336578,1.2065373578954128e-06,2.5316071863816204e-05,2.9367416180077432e-05,0.0
2023-06-27 06:27:00,0.00019514711432351925,0.0005521681559615293,3.753655432785189e-06,2.360693357417991e-05,2.9367416180077432e-05,0.0
2023-06-27 06:32:00,0.00020881201835756463,0.0005151816549671766,2.4531501550958657e-06,2.2052496893115438e-05,2.9367416180077432e-05,0.0
2023-06-27 06:37:00,7.199078427544288e-05,0.0004998046620802913,1.4544049773433528e-05,2.0635446426793124e-05,2.9367416180077432e-05,0.0
2023-06-27 06:42:00,7.931579868468521e-05,0.00046969023994433923,1.2731457192884341e-05,1.9340915289732567e-05,2.9367416180077432e-05,0.0
2023-06-27 06:47:00,0.0001625634528379252,0.00043309136725763547,9.111307978057661e-06,1.8156245925463194e-05,2.9367416180077432e-05,0.0
2023-06-27 06:52:00,8.731728754130945e-05,0.000416852392377841,9.205990070825343e-06,1.70778743827394e-05,2.9367416180077432e-05,0.0
2023-06-27 06:57:00,8.810638001128394e-05,0.00039370422295370187,1.3557292697022771e-05,1.608788816868675e-05,2.9367416180077432e-05,0.0
2023-06-27 07:02:00,0.00018932400097652368,0.00036002233583657994,9.15802068989512e-06,1.5175529836272219e-05,2.9367416180077432e-05,0.0
2023-06-27 07:07:00,0.00013165343787789735,0.00034779764845895613,9.472993364496688e-06,1.4332998863848848e-05,2.9367416180077432e-05,0.0
2023-06-27 07:12:00,0.0001669624039404288,0.000324950648515692,2.2968933033082874e-05,1.3553549251822103e-05,2.9367416180077432e-05,0.0
2023-06-27 07:17:00,0.0,0.00032345722197214214,3.445608969451592e-05,1.2831237886724294e-05,2.9367416180077432e-05,0.0
2023-06-27 07:22:00,0.00013610311265063098,0.00029590755344526605,5.784840074291007e-07,1.2160796343834474e-05,2.9367416180077432e-05,0.0
2023-06-27 07:27:00,9.986014464867755e-05,0.00028518856939216565,7.936331447258958e-06,1.1537538691908837e-05,2.9367416180077432e-05,0.0
2023-06-27 07:32:00,7.593165423448508e-05,0.0002737088424903404,6.797206844629628e-06,1.0957286202139033e-05,2.9367416180077432e-05,0.0
2023-06-27 07:37:00,9.961415050460444e-05,0.0002584170490710083,8.893732381246477e-06,1.0416303596653454e-05,2.9367416180077432e-05,0.0
2023-06-27 07:42:00,0.00012403413142449216,0.00024359033320595387,2.430098275641326e-05,9.911244470237188e-06,2.9367416180077432e-05,0.0
2023-06-27 07:47:00,3.419813326974339e-05,0.00024245764457680666,9.726320350357756e-07,9.439104338019899e-06,2.9367416180077432e-05,0.0
2023-06-27 07:52:00,0.0001032211866597637,0.00022388610392652116,2.2127244310521663e-05,8.997180108287598e-06,2.9367416180077432e-05,0.0
2023-06-27 07:57:00,0.00012712056678321725,0.00022178030470524634,2.7015949011175123e-05,8.583034998946396e-06,2.9367416180077432e-05,0.0
2023-06-27 08:02:00,5.989829170681634e-05,0.00020858525347133966,8.464852651919607e-06,8.1944680830444e-06,2.9367416180077432e-05,0.0
2023-06-27 08:07:00,0.00011654956535100088,0.0002034899772416872,8.747731534161447e-06,7.829487783063155e-06,2.9367416180077432e-05,0.0
2023-06-27 08:12:00,0.0,0.000195130349845462,2.4023002670368806e-05,7.486288743603867e-06,2.9367416180077432e-05,0.0
2023-06-27 08:17:00,5.299900234570803e-05,0.0001840256678667921,1.7570889012390247e-05,7.163231602644787e-06,2.9367416180077432e-05,0.0
2023-06-27 08:22:00,4.858730663680605e-05,0.00017691954280722483,1.6769404742651722e-05,6.858825256464184e-06,2.9367416180077432e-05,0.0
2023-06-27 08:27:00,0.0,0.00017275696943734923,4.2336582098313215e-06,6.571711275516411e-06,2.9367416180077432e-05,0.0
2023-06-27 08:32:00,9.493868433387367e-05,0.00016609756575052852,3.0638700468902906e-05,6.300650180352476e-06,2.9367416180077432e-05,0.0
2023-06-27 08:37:00,5.2918363834936914e-05,0.0001565758075447413,1.0876496378493024e-05,6.044509329965461e-06,2.9367416180077432e-05,0.0
2023-06-27 08:42:00,4.940330984763829e-05,0.0001508733772397888,2.2983675548052516e-05,5.80225221121443e-06,2.9367416180077432e-05,0.0
2023-06-27 08:47:00,7.043013412262326e-05,0.00014345114883073762,8.989642326218308e-06,5.572928948478507e-06,2.9367416180077432e-05,0.0
2023-06-27 08:52:00,5.916541161312356e-05,0.00013904469485695415,8.441653268536357e-06,5.3556678783964995e-06,2.9367416180077432e-05,0.0
2023-06-27 08:57:00,3.17639226079611e-05,0.0001376608137631738,2.2116244978349956e-05,5.149668056272061e-06,2.9367416180077432e-05,0.0
2023-06-27 09:02:00,5.334334837519065e-05,0.0001295491375108989,8.50285047911114e-06,4.954192579145077e-06,2.9367416180077432e-05,0.0
2023-06-27 09:07:00,0.0,0.00012818299290192126,2.436551240962877e-05,4.768562626171911e-06,2.9367416180077432e-05,0.0
2023-06-27 09:12:00,5.624723672206911e-05,0.00012029510146047072,1.802089553258096e-05,4.592152130290731e-06,2.9367416180077432e-05,0.0
2023-06-27 09:17:00,4.562712784464652e-05,0.00011693057377615306,2.144232968253044e-05,4.424383006529756e-06,2.9367416180077432e-05,0.0
2023-06-27 09:22:00,5.14831205070398e-05,0.00011248915400551482,2.056715118497232e-05,4.2647208720631805e-06,2.9367416180077432e-05,0.0
2023-06-27 09:27:00,6.355205465390279e-05,0.00011178992154931803,1.0538385614558027e-05,4.112671201479205e-06,2.9367416180077432e-05,0.0
2023-06-27 09:32:00,0.0,0.0001081534567641486,2.904685282542097e-05,3.9677758679173004e-06,2.9367416180077432e-05,0.0
2023-06-27 09:37:00,5.9443248126315847e-05,0.00010468047052207331,1.0001323657800083e-05,3.829610026932245e-06,2.9367416180077432e-05,0.0
2023-06-27 09:42:00,5.7525176999499735e-05,0.00010136163382084918,1.0367896131478653e-05,3.6977793053030885e-06,2.9367416180077432e-05,0.0
2023-06-27 09:47:00,5.569117617786958e-05,9.818826016630324e-05,9.8583625138878e-06,3.571917261643664e-06,2.9367416180077432e-05,0.0
2023-06-27 09:52:00,5.3936542889656454e-05,9.515225392357294e-05,1.7290055247086445e-05,3.4516830897088165e-06,2.9367416180077432e-05,0.0
2023-06-27 09:57:00,5.225698386485768e-05,9.224606340033615e-05,2.5587897400388332e-05,3.3367595388031477e-06,2.9367416180077432e-05,0.0
2023-06-27 10:02:00,0.0,8.946263817661845e-05,1.2381414592812024e-05,3.2268510287737068e-06,2.9367416180077432e-05,0.0
2023-06-27 10:07:00,4.2966604309847546e-05,8.447330110735863e-05,1.6144395188652242e-05,3.121681939768806e-06,2.9367416180077432e-05,0.0
2023-06-27 10:12:00,4.1483317370935185e-05,8.202010782302831e-05,2.1168133563240218e-05,3.0209950593323926e-06,2.9367416180077432e-05,0.0
2023-06-27 10:17:00,4.0060501615964314e-05,7.966541796179432e-05,1.6153374020328932e-05,2.924550171529719e-06,2.9367416180077432e-05,0.0
2023-06-27 10:22:00,0.0,7.943104405109943e-05,2.725090616600451e-05,2.8321227747196407e-06,2.9367416180077432e-05,0.0
2023-06-27 10:27:00,4.3544464665061435e-05,7.717069684931443e-05,2.6028322981008243e-05,2.7435029163474598e-06,2.9367416180077432e-05,0.0
2023-06-27 10:32:00,0.0,7.499938566434717e-05,1.8189907805120188e-05,2.6584941347875803e-06,2.9367416180077432e-05,0.0
2023-06-27 10:37:00,0.0,7.291265153543316e-05,2.944664814946103e-05,2.5769124998795374e-06,2.9367416180077432e-05,0.0
2023-06-27 10:42:00,0.0,7.090630542404413e-05,2.2392859281878177e-05,2.4985857454511225e-06,2.9367416180077432e-05,0.0
2023-06-27 10:47:00,0.0,6.897640911385586e-05,2.7560746059132584e-05,2.423352488925064e-06,2.9367416180077432e-05,0.0
2023-06-27 10:52:00,0.0,6.711925765336657e-05,2.0041880512848675e-05,2.351061535214548e-06,2.9367416180077432e-05,0.0
2023-06-27 10:57:00,0.0,6.53313632014805e-05,2.697724749676584e-05,2.281571264791294e-06,2.9367416180077432e-05,0.0
2023-06-27 11:02:00,0.0,6.360944015032302e-05,2.0523899812214058e-05,2.2147491094561644e-06,2.9367416180077432e-05,0.0
2023-06-27 11:07:00,0.0,6.195039141204765e-05,9.961144790915436e-06,2.150471124668893e-06,2.9367416180077432e-05,0.0
2023-06-27 11:12:00,0.0,6.035129576748194e-05,1.9354869454677916e-05,2.0886216755047386e-06,2.9367416180077432e-05,0.0
2023-06-27 11:17:00,0.0,5.8809396184388165e-05,1.1271801313141759e-05,2.029093266644634e-06,2.9367416180077432e-05,0.0
2023-06-27 11:22:00,0.0,5.732208902196545e-05,1.0263164622325164e-05,1.971786569490554e-06,2.9367416180077432e-05,0.0
2023-06-27 11:27:00,0.0,5.5886914046161256e-05,0.0,1.91661073996243e-06,2.9367416180077432e-05,0.0
2023-06-27 11:32:00,3.0443364921618547e-05,5.4501545187459866e-05,2.805742090365596e-05,1.8634841964480344e-06,2.9367416180077432e-05,0.0
2023-06-27 11:37:00,2.9670245992772656e-05,5.316378197919329e-05,1.052662036626115e-06,1.8123361783753755e-06,2.9367416180077432e-05,0.0
2023-06-27 11:42:00,2.892343117653292e-05,5.187154162012514e-05,1.9579268010941524e-05,1.7631097280846921e-06,2.9367416180077432e-05,0.0
2023-06-27 11:47:00,2.8201785555122125e-05,5.062285161023633e-05,1.8863567283527928e-05,1.7157674904312587e-06,2.9367416180077432e-05,0.0
2023-06-27 11:52:00,0.0,4.941584291323132e-05,2.897355176630817e-06,1.6703037030209214e-06,2.9367416180077432e-05,0.0
2023-06-27 11:57:00,0.0,4.824874360347987e-05,1.1306236571100239e-05,1.6291145848404498e-06,2.9367416180077432e-05,0.0
2023-06-27 12:02:00,0.0,4.7119872958859476e-05,1.0568200656970478e-05,1.590095435166299e-06,2.9367416180077432e-05,0.0
2023-06-27 12:07:00,0.0,4.602763596435649e-05,2.7865388129714148e-05,1.552445860719727e-06,2.9367416180077432e-05,0.0
2023-06-27 12:12:00,2.493518275393726e-05,4.4970518194353555e-05,1.9298985059993587e-05,1.516046975926759e-06,2.9367416180077432e-05,0.0
2023-06-27 12:17:00,2.434371788546954e-05,4.394708104430839e-05,3.428982059997414e-06,1.4808347905716488e-06,2.9367416180077432e-05,0.0
2023-06-27 12:22:00,2.3770927894625543e-05,4.295595728502276e-05,1.790300237390794e-05,1.4467579076740599e-06,2.9367416180077432e-05,0.0
2023-06-27 12:27:00,2.32160614582808e-05,4.199584691500421e-05,1.227719776800496e-05,1.4137692896462542e-06,2.9367416180077432e-05,0.0
2023-06-27 12:32:00,2.2678403869780347e-05,4.106551328845555e-05,2.959188287343969e-05,1.3818245732392526e-06,2.9367416180077432e-05,0.0
2023-06-27 12:37:00,0.0,4.016377949832573e-05,1.9541665577200052e-05,1.3508816442366049e-06,2.9367416180077432e-05,0.0
2023-06-27 12:42:00,0.0,3.928952499553781e-05,9.167018731050636e-06,1.320900457479446e-06,2.9367416180077432e-05,0.0
2023-06-27 12:47:00,0.0,3.8441682427071524e-05,0.0,1.291842909275549e-06,2.9367416180077432e-05,0.0
2023-06-27 12:52:00,0.0,3.761923467698691e-05,2.8442979184069534e-05,1.2636727255951018e-06,2.9367416180077432e-05,0.0
2023-06-27 12:57:00,0.0,3.682121209573606e-05,1.7165407746286854e-05,1.2363553588606356e-06,2.9367416180077432e-05,0.0
2023-06-27 13:02:00,0.0,3.604668990431915e-05,1.6797436931775776e-05,1.2098578916138364e-06,2.9367416180077432e-05,0.0
2023-06-27 13:07:00,0.0,3.5294785760865795e-05,1.0273064391898834e-05,1.184148946368964e-06,2.9367416180077432e-05,0.0
2023-06-27 13:12:00,0.0,3.456465747823485e-05,4.021777861138346e-06,1.1591986011762654e-06,2.9367416180077432e-05,0.0
2023-06-27 13:17:00,0.0,3.385550088208332e-05,1.5757597990084718e-05,1.134978310484171e-06,2.9367416180077432e-05,0.0
2023-06-27 13:22:00,0.0,3.316654779969782e-05,1.1571655434376232e-05,1.1114608309250835e-06,2.9367416180077432e-05,0.0
2023-06-27 13:27:00,0.0,3.249706417061078e-05,7.55483665641753e-06,1.0886201516812442e-06,2.9367416180077432e-05,0.0
2023-06-27 13:32:00,0.0,3.1846348270707805e-05,1.8498289887385316e-06,1.0664314291119047e-06,2.9367416180077432e-05,0.0
2023-06-27 13:37:00,0.0,3.121372904216282e-05,1.0694184731304246e-05,1.0448709253496751e-06,2.9367416180077432e-05,0.0
2023-06-27 13:42:00,0.0,3.059856452211408e-05,0.0,1.023915950594453e-06,2.9367416180077432e-05,0.0
2023-06-27 13:47:00,0.0,3.000024036351046e-05,1.0447948103965034e-05,1.0035448088545355e-06,2.9367416180077432e-05,0.0
2023-06-27 13:52:00,0.0,2.9418168442054892e-05,1.5801252106393467e-05,9.83736746903726e-07,2.9367416180077432e-05,0.0
2023-06-27 13:57:00,0.0,2.8851785543600104e-05,3.3461526595254587e-06,9.644719062399233e-07,2.9367416180077432e-05,0.0
2023-06-27 14:02:00,0.0,2.8300552126779684e-05,0.0,9.45731277846802e-07,2.9367416180077432e-05,0.0
2023-06-27 14:07:00,0.0,2.7763951156022364e-05,2.0931000177088948e-05,9.274966595742349e-07,2.9367416180077432e-05,0.0
2023-06-27 14:12:00,0.0,2.7241487000441448e-05,1.578956877156666e-05,9.097506159677051e-07,2.9367416180077432e-05,0.0
2023-06-27 14:17:00,0.0,2.6732684394419833e-05,0.0,8.924764403875859e-07,2.9367416180077432e-05,0.0
2023-06-27 14:22:00,0.0,2.623708745600996e-05,2.001594480329167e-05,8.756581192721329e-07,2.9367416180077432e-05,0.0
2023-06-27 14:27:00,3.727595584412308e-05,2.5754258759511452e-05,2.198245588691358e-05,8.592802984074456e-07,2.9367416180077432e-05,0.0
2023-06-27 14:32:00,1.0245093468576037e-05,2.5283778458883098e-05,2.6931621818677576e-05,8.433282510776077e-07,2.9367416180077432e-05,0.0
2023-06-27 14:37:00,0.0,2.4825243458840958e-05,1.8255568042237248e-05,8.277878479766872e-07,2.9367416180077432e-05,0.0
2023-06-27 14:42:00,3.4890181422855085e-05,2.4378266630730013e-05,1.2195967676957313e-05,8.126455287742048e-07,2.9367416180077432e-05,0.0
2023-06-27 14:47:00,0.0,2.3942476070443814e-05,2.3023644255594917e-05,7.978882752301496e-07,2.9367416180077432e-05,0.0
2023-06-27 14:52:00,0.0,2.3517514395859372e-05,2.2402318386042404e-05,7.835035857657684e-07,2.9367416180077432e-05,0.0
2023-06-27 14:57:00,3.2679125975958374e-05,2.3103038081416142e-05,2.3656956817220474e-05,7.694794514010976e-07,2.9367416180077432e-05,0.0
2023-06-27 15:02:00,0.0,2.269871682762894e-05,2.499536948603332e-05,7.558043329762299e-07,2.9367416180077432e-05,0.0
2023-06-27 15:07:00,0.0,2.2304232963475485e-05,2.4554758410166776e-05,7.424671395794669e-07,2.9367416180077432e-05,0.0
2023-06-27 15:12:00,0.0,2.191928087972103e-05,2.7197087281483077e-05,7.294572081108491e-07,2.9367416180077432e-05,0.0
2023-06-27 15:17:00,0.0,2.1543566491385306e-05,1.161165259249855e-05,7.167642839128525e-07,2.9367416180077432e-05,0.0
2023-06-27 15:22:00,0.0,2.117680672766015e-05,1.973018535433316e-05,7.04378502406449e-07,2.9367416180077432e-05,0.0
2023-06-27 15:27:00,2.4019126198600718e-05,2.0818729047701803e-05,3.999626434678958e-06,6.922903716731266e-07,2.9367416180077432e-05,0.0
2023-06-27 15:32:00,2.361571176920169e-05,2.0469070980819997e-05,1.5745569175190858e-05,6.804907559284178e-07,2.9367416180077432e-05,0.0
2023-06-27 15:37:00,2.3221719779450435e-05,2.0127579689680304e-05,4.642282631915554e-06,6.689708598355449e-07,2.9367416180077432e-05,0.0
2023-06-27 15:42:00,0.0,1.9794011555219344e-05,1.1797273344670194e-05,6.577222136106497e-07,2.9367416180077432e-05,0.0
2023-06-27 15:47:00,0.0,1.9468131782066085e-05,1.4106778356740984e-05,6.467366588753823e-07,2.9367416180077432e-05,0.0
2023-06-27 15:52:00,0.0017539750653205197,0.011369240451522336,0.0020187179759886126,0.0036473962042543016,2.6572568812848625e-05,1.7716829587407224e-05
2023-06-27 15:57:00,0.016356862209965864,0.04737290215095849,0.014481857990425616,0.024149469550516098,3.0814568792142746e-05,0.003260718564261013
2023-06-27 16:02:00,0.07668795216403913,0.9836329579897092,0.06981119057077463,0.5121907643263298,0.024522143270601288,0.27285464650266206
2023-06-27 16:07:00,0.16218632136580075,2.483735066271934,0.10390823791762885,1.4543748927814293,0.09723407358799568,1.3014432294517424
2023-06-27 16:12:00,0.2567146774961711,4.455003040483861,0.13414921214697187,2.928859438073097,0.1667131940439658,2.7279633821750533
2023-06-27 16:17:00,0.3161881294101539,5.195781914213509,0.15837203440134404,4.461146768685118,0.21164327407224792,4.079204312380949
2023-06-27 16:22:00,0.3224136629202836,4.633468094324666,0.16188542120897348,4.66084740744295,0.22787549452044092,4.29525721299487
2023-06-27 16:27:00,0.2897852571163642,3.5819463019392512,0.14884079332331085,3.7792414325962245,0.21185976345062338,3.5229129990261807
2023-06-27 16:32:00,0.24653606396184422,2.652192976278752,0.1301940123031472,2.7356515006803774,0.18370788356171525,2.5298295691234776
2023-06-27 16:37:00,0.2053899991370486,1.9395713547434323,0.11273325912543175,1.8865093791424778,0.15652416179571285,1.7220683868273712
2023-06-27 16:42:00,0.17483021801565662,1.4198748166661805,0.09931801174225723,1.338162383218255,0.1333292872159992,1.1875133230999029
2023-06-27 16:47:00,0.1570621377671147,1.1124319569706225,0.09115221128343917,1.0458772725732481,0.11751598715183874,0.9251012683025842
2023-06-27 16:52:00,0.14828152054650007,1.002991866716991,0.08660571924654324,0.9096688338483017,0.1089408336594115,0.7935763365591055
2023-06-27 16:57:00,0.1406677996752284,0.8972837401105147,0.08190564040373813,0.7956759583709687,0.10253078974276768,0.6828082826259285
2023-06-27 17:02:00,0.13211867971608235,0.7634452840655696,0.07670980749313801,0.6754284380143623,0.09618388879932131,0.573675597533715
2023-06-27 17:07:00,0.12255923912331314,0.624102144968328,0.0707342058793799,0.5498097388805959,0.08878386654880462,0.4619284881600571
2023-06-27 17:12:00,0.1126791408375242,0.4908062814147902,0.06394691837458974,0.4297058153605383,0.0805702188039478,0.35369989213196407
2023-06-27 17:17:00,0.10329765550751077,0.3882188738909189,0.05731399252011312,0.3290127498958586,0.0714399592443787,0.2648027552499857
2023-06-27 17:22:00,0.09441208254759215,0.2991286313755671,0.05080317822717711,0.24730388213950713,0.062366365117060694,0.19170722178264016
2023-06-27 17:27:00,0.08563579684537456,0.22737007302757262,0.0449895799573949,0.18441981209170355,0.05389712479830414,0.1397146602686686
2023-06-27 17:32:00,0.07681432059997914,0.17037254784517109,0.03945304922098219,0.13697927609027458,0.046114699350017774,0.09859672272539728
2023-06-27 17:37:00,0.06819019240187958,0.12598335832908883,0.03443898968364306,0.09839270223388115,0.038896011284115864,0.06867008191165987
2023-06-27 17:42:00,0.06002783378780666,0.09284384878991239,0.02921303189853718,0.06648794720027203,0.032491486357786765,0.04529981345317506
2023-06-27 17:47:00,0.052628292946819484,0.06789335820325794,0.02456424604170087,0.04639726094266459,0.02610366960907127,0.027499216636876638
2023-06-27 17:52:00,0.04564153400229476,0.048291462289653295,0.02018077618353577,0.029609290577227786,0.020153947806943028,0.01620703644795996
2023-06-27 17:57:00,0.039408148048805075,0.03539929468984801,0.015960152271843903,0.019277691168489864,0.014386294103745745,0.008234744267650716
2023-06-27 18:02:00,0.033515461308679106,0.025058370435513514,0.01289544089292591,0.013720298024173017,0.009217309401422073,0.004197020436493293
2023-06-27 18:07:00,0.02794318062314927,0.016551114175245615,0.009672487860560687,0.008262005036900692,0.004951181686213117,0.0017168550133856435
2023-06-27 18:12:00,0.022613761965753213,0.01090804993731843,0.005926306075237982,0.004317981699476872,0.0011898737876296056,0.00036903815053005573
2023-06-27 18:17:00,0.01758712722929807,0.006846072324955027,0.0017102404452134367,0.0019174777626424322,2.9467285200464673e-05,1.142675038751799e-05
2023-06-27 18:22:00,0.012961885400783094,0.003938010525326298,2.3623135896598964e-05,0.00086780822622835,2.5778714110518287e-05,0.0
2023-06-27 18:27:00,0.0088673909465507,0.0021368825710110883,2.7250149286326053e-05,0.0003641882755318335,2.5778714110518287e-05,0.0
2023-06-27 18:32:00,0.005656062238258401,0.0011137104884641794,2.2735904992340238e-05,0.0001589677525922862,2.5778714110518287e-05,0.0
2023-06-27 18:37:00,0.0031795254157721622,0.0007083084466831765,2.8621975414044317e-05,8.502281365640558e-05,2.5778714110518287e-05,0.0
2023-06-27 18:42:00,0.0011883851800409816,0.0012265923182902642,2.9664642368338015e-05,6.168389520020907e-05,2.5778714110518287e-05,0.0
2023-06-27 18:47:00,2.8046555121083238e-05,0.001260411332685871,3.182910746701832e-05,5.4793060379131425e-05,2.5778714110518287e-05,0.0
2023-06-27 18:52:00,2.8480210047019273e-05,0.0011120758842183241,2.574665440513642e-05,4.993178063265184e-05,2.5778714110518287e-05,0.0
2023-06-27 18:57:00,3.1604629742574417e-05,0.000999570226900206,2.326050108433077e-05,4.5647481203264734e-05,2.5778714110518287e-05,0.0
2023-06-27 19:02:00,3.065185793921411e-05,0.000910795810765757,2.1059950350504315e-05,4.185518192866799e-05,2.5778714110518287e-05,0.0
2023-06-27 19:07:00,2.651119258986726e-05,0.000838334335263023,1.9104243631941317e-05,3.848478093997945e-05,2.5778714110518287e-05,0.0
2023-06-27 19:12:00,3.016149431675291e-05,0.00077723143189733,1.735954930183612e-05,3.5478125471648027e-05,2.5778714110518287e-05,0.0
2023-06-27 19:17:00,0.00029314301608212076,0.0006886758660136457,5.743332152200266e-06,3.278679562826075e-05,2.5778714110518287e-05,0.0
