,node_name,Base,I,V,V&I,node_id,neighborhood,historic_stream
0,J105-S_volume,14.900196666160426,15.024354760795314,14.924427859041494,15.047380835777354,J105-S,Downtown,"Southside, Drains to Harbor"
1,J10-S_volume,14.270638833857095,10.543080923678373,13.773126442565252,10.199806243815216,J10-S,Downtown,"Southside, Drains to Harbor"
2,J116-S_volume,18.32501615901253,15.693108578132676,18.16495646159883,15.559084280220809,J116-S,Downtown,"Southside, Drains to Harbor"
3,J119-S_volume,8.956592348112412,6.026595378539826,8.840467184224996,5.930474574603388,J119-S,Downtown,"Southside, Drains to Harbor"
4,J128-S_volume,7.778639403745981,3.207094505463405,7.775253685550283,3.2066452929859044,J128-S,Canton,Harris Creek
5,J130-S_volume,27.19739708326292,20.894356786829714,27.3021600772043,21.120658632313805,J130-S,Downtown,"Southside, Drains to Harbor"
6,J131-S_volume,8.742820958315015,5.7138288282540906,8.644355260082522,5.658309933834492,J131-S,Downtown,"Southside, Drains to Harbor"
7,J136-S_volume,31.46675531099316,24.51495369469312,31.35639321778353,24.424891938208404,J136-S,Downtown,"Southside, Drains to Harbor"
8,J138-S_volume,16.558567160055144,17.482062084075693,16.5891694812412,17.4978914257748,J138-S,Downtown,"Southside, Drains to Harbor"
9,J141-S_volume,14.52619345912616,14.513419829542052,14.490730322419152,14.47787636428121,J141-S,Downtown,"Southside, Drains to Harbor"
10,J157-S_volume,21.839092785050678,17.515389897516542,21.647459126894663,17.30582357641128,J157-S,Downtown,"Southside, Drains to Harbor"
11,J163-S_volume,12.7506762273479,12.750663378801674,12.670199593786514,12.670178442848345,J163-S,Downtown,"Southside, Drains to Harbor"
12,J165-S_volume,12.4733688964309,12.473194939616011,12.416926846503957,12.416765052309607,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,J171-S_volume,9.851516916201213,9.851460637716391,9.85154886650852,9.851466659853084,J171-S,Canton,"Northside, Drains to Harbor"
14,J177-S_volume,13.22400068709769,13.223043796413918,13.220832675742797,13.2198828644661,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,J182-S_volume,26.590084057701446,20.010505473090877,26.471400782677783,19.932756449432343,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,J191-S_volume,13.273901308716464,13.273886672360492,13.273923088082444,13.273894137362246,J191-S,Fells Point,Canal Street Creek
17,J1-S_volume,8.326989860728915,8.417916678164541,8.337411846238997,8.446187670031904,J1-S,Clifton Park,Canal Street Creek
18,J204-S_volume,11.061819898476976,11.061823439062405,11.061820695229084,11.06182318907264,J204-S,Fells Point,Canal Street Creek
19,J208-S_volume,16.97428111144408,17.30293655845503,16.800571303261055,17.122203220243623,J208-S,Downtown,"Southside, Drains to Harbor"
20,J211-S_volume,13.239825612129192,11.286638067494463,13.21713994686993,11.263185198260524,J211-S,Fells Point,Canal Street Creek
21,J227-S_volume,56.24098957545044,52.95135862641635,56.24153128302949,52.95161782800416,J227-S,Locust Point,"Southside, Drains to Harbor"
22,J231-S_volume,4.298616773620736,4.29813633039796,4.299453054689643,4.29831055785719,J231-S,Locust Point,"Southside, Drains to Harbor"
23,J232-S_volume,0.5729955193658708,0.5915470124856494,0.5739127617983055,0.5917801700698734,J232-S,Locust Point,"Southside, Drains to Harbor"
24,J234-S_volume,12.989137179978972,12.989258071691712,12.989151786769977,12.989264680094534,J234-S,Locust Point,"Southside, Drains to Harbor"
25,J238-S_volume,8.69775278817728,8.700854438129175,8.69804425751492,8.701154193996095,J238-S,Locust Point,"Southside, Drains to Harbor"
26,J240-S_volume,15.651626145213369,15.199029150785332,15.641027431139168,15.18931506139332,J240-S,Locust Point,"Southside, Drains to Harbor"
27,J245-S_volume,21.26295856707939,15.65992635554648,21.23960337436266,15.64179717696527,J245-S,Locust Point,"Southside, Drains to Harbor"
28,J253-S_volume,9.489964911866709,7.552352370667479,9.14142727506758,7.264822911470895,J253-S,Eager Park,Canal Street Creek
29,J260-S_volume,9.947145483958092,8.569715123537918,9.76360477127303,8.41399664290013,J260-S,Broadway East,Canal Street Creek
30,J266-S_volume,12.011632863799852,11.018707226055868,11.78088292010446,10.790002115877222,J266-S,Clifton Park,Canal Street Creek
31,J268-S_volume,9.025735291628088,9.100135830582316,8.920967026517838,8.991889566999511,J268-S,Clifton Park,Canal Street Creek
32,J273-S_volume,6.747288758465269,6.826804432361891,6.768266323558747,6.844558524400957,J273-S,Clifton Park,Canal Street Creek
33,J278-S_volume,11.721069187787831,8.10761809855014,11.362437272954962,7.731173855561459,J278-S,Broadway East,Canal Street Creek
34,J27-S_volume,7.476949030449256,5.571550171338634,7.477108648872036,5.571627065908842,J27-S,Locust Point,"Southside, Drains to Harbor"
35,J280-S_volume,19.17268424030705,16.27715686958997,18.69810810454511,15.86846314226342,J280-S,Broadway East,Canal Street Creek
36,J328-S_volume,23.64883268553336,24.095257030894658,23.240342874949658,23.67312563841075,J328-S,Broadway East,Canal Street Creek
37,J329-S_volume,12.883175103174077,10.760033209484336,12.412906529911128,10.3524309454903,J329-S,Broadway East,Canal Street Creek
38,J338-S_volume,16.54853536722752,13.525774899668454,15.631755739202868,12.916719235787744,J338-S,Eager Park,Canal Street Creek
39,J33-S_volume,24.676541355995905,23.745349398171108,24.6766556998298,23.745419827214118,J33-S,Locust Point,"Southside, Drains to Harbor"
40,J34-S_volume,12.513528462774737,12.513187994565047,12.513550339955644,12.513187637978026,J34-S,Locust Point,"Southside, Drains to Harbor"
41,J361-S_volume,17.415651641438117,16.201858230278628,17.169480054459502,16.079516294497168,J361-S,Eager Park,Canal Street Creek
