,Base,I,V,V&I,node_name,node_id,neighborhood
0,0.0,0.12415541971734889,0.024393813021672983,0.14718308629372778,J105-S_volume,J105-S,Downtown
1,0.0,-3.727557742410804,-0.4975122007879502,-4.070832556349503,J10-S_volume,J10-S,Downtown
2,0.0,-2.6314662303091296,-0.15997822425221742,-2.7654912047949587,J116-S_volume,J116-S,Downtown
3,0.0,-2.9296196496297915,-0.11628062902086,-3.0256810916351133,J119-S_volume,J119-S,Downtown
4,0.0,-4.57159578915925,-0.0033832945808605075,-4.572045347483716,J128-S_volume,J128-S,Canton
5,0.0,-6.225896587107165,-0.26437187706807563,-5.901521556905813,J130-S_volume,J130-S,Downtown
6,0.0,-3.02800853901375,-0.09839100327969241,-3.0837492280534944,J131-S_volume,J131-S,Downtown
7,0.0,-6.951800993471846,-0.11036287704227021,-7.041862159338841,J136-S_volume,J136-S,Downtown
8,0.0,0.9231101736850285,0.030304513400185584,0.9381088788050427,J138-S_volume,J138-S,Downtown
9,0.0,-0.01277371530319904,-0.03546319509815454,-0.04831683327942038,J141-S_volume,J141-S,Downtown
10,0.0,-4.323815348654762,-0.1916530149324771,-4.533381030695537,J157-S_volume,J157-S,Downtown
11,0.0,-1.2803963707952448e-05,-0.08047731409794245,-0.08049841461753005,J163-S_volume,J163-S,Downtown
12,0.0,-0.00017347438389947456,-0.056442711875584806,-0.05660307991380087,J165-S_volume,J165-S,Federal Hill
13,0.0,-5.644262048676296e-05,3.180735442320781e-05,-5.0127611080696965e-05,J171-S_volume,J171-S,Canton
14,0.0,-0.000956381567984721,-0.0031681053435477224,-0.004117402568503792,J177-S_volume,J177-S,Federal Hill
15,0.0,-6.578230947183169,-0.11866554429362708,-6.655977264337782,J182-S_volume,J182-S,Federal Hill
16,0.0,-1.4421415153620387e-05,2.2043677022409724e-05,-7.141322218018331e-06,J191-S_volume,J191-S,Fells Point
17,0.0,0.09130388411319146,0.010600680910391347,0.11969741720574056,J1-S_volume,J1-S,Clifton Park
18,0.0,3.636549687158208e-06,9.178483164618001e-07,3.5122656196762136e-06,J204-S_volume,J204-S,Fells Point
19,0.0,0.3287413411668325,-0.173710220574673,0.14800731715917337,J208-S_volume,J208-S,Downtown
20,0.0,-1.9530414403505905,-0.022841844425954605,-1.976621395577368,J211-S_volume,J211-S,Fells Point
21,0.0,-3.2896712738416696,0.0005006470311172961,-3.2894171510159183,J227-S_volume,J227-S,Locust Point
22,0.0,-0.0004760428138776973,0.0008379313894764095,-0.0003072958792840197,J231-S_volume,J231-S,Locust Point
23,0.0,0.01759767365182696,-4.6279534791748844e-05,0.017591401882477986,J232-S_volume,J232-S,Locust Point
24,0.0,0.0001249478505656043,1.480960724897784e-05,0.0001314136648424835,J234-S_volume,J234-S,Locust Point
25,0.0,0.003102503527919964,0.00029773401376864683,0.0033923365721140186,J238-S_volume,J238-S,Locust Point
26,0.0,-0.45259736081505864,-0.010598824871749457,-0.46231082478586494,J240-S_volume,J240-S,Locust Point
27,0.0,-5.603026916197241,-0.023354787157995105,-5.621160066304128,J245-S_volume,J245-S,Locust Point
28,0.0,-1.9379876960884932,-0.3485466969322317,-2.225569444505422,J253-S_volume,J253-S,Eager Park
29,0.0,-1.376972052158072,-0.18277256993885516,-1.5327018537394856,J260-S_volume,J260-S,Broadway East
30,0.0,-0.9934137965255996,-0.23082768131990683,-1.2220572228210411,J266-S_volume,J266-S,Clifton Park
31,0.0,0.07419551321109275,-0.10747075638927228,-0.0367244193791354,J268-S_volume,J268-S,Clifton Park
32,0.0,0.08089610778798839,0.02186479826806309,0.099479000703103,J273-S_volume,J273-S,Clifton Park
33,0.0,-3.613415371864379,-0.35854149951511083,-3.98985452617546,J278-S_volume,J278-S,Broadway East
34,0.0,-1.9054088471581165,0.00015025610866548078,-1.9053425208369754,J27-S_volume,J27-S,Locust Point
35,0.0,-2.895059687615607,-0.47434430245801806,-3.303748528684565,J280-S_volume,J280-S,Broadway East
36,0.0,0.4463597577948377,-0.408483663451527,0.024228855396387416,J328-S_volume,J328-S,Broadway East
37,0.0,-2.122705021938497,-0.47021431078437814,-2.530307043940086,J329-S_volume,J329-S,Broadway East
38,0.0,-3.0223024118093846,-0.9167016533042869,-3.6313593858179694,J338-S_volume,J338-S,Eager Park
39,0.0,-0.9310725384701151,0.00011428609125374578,-0.93100266700365,J33-S_volume,J33-S,Locust Point
40,0.0,-0.0003394307457806889,2.2808547427644044e-05,-0.00033942807881715,J34-S_volume,J34-S,Locust Point
41,0.0,-1.2116018491194573,-0.24617329869787596,-1.333948739236508,J361-S_volume,J361-S,Eager Park
42,0.0,-4.579119991319734,-0.6313983288096825,-4.86138300888317,J366-S_volume,J366-S,Eager Park
43,0.0,2.9697270870664347,-1.139825315544556,1.4952092259791883,J385-S_volume,J385-S,Broadway East
44,0.0,-2.792790960166279,-0.1595859306401497,-2.9090655356272315,J3-S_volume,J3-S,Fells Point
45,0.0,0.27739265674605207,-0.04204858468357742,0.25029852422344945,J413-S_volume,J413-S,Broadway East
46,0.0,-1.7387913507451174,-0.46319592796223574,-2.175462334246074,J421-S_volume,J421-S,McElderry Park
47,0.0,-1.1879901547828808e-05,1.1889719059965387e-05,-1.1906377677561863e-05,J42-S_volume,J42-S,Locust Point
48,0.0,0.15637095007661017,-0.00914909733974767,0.14699624326856053,J433-S_volume,J433-S,Madison-Eastend
49,0.0,-0.19482988177068528,0.0012367396492525273,-0.20177147172756094,J437-S_volume,J437-S,Patterson Park
