,node_name,BGN,BGNx3,Base,I,UG+I,V,V&I,node_id,neighborhood
78,J586-S_flow,0.5610528283947043,0.5610527081353207,0.5610534006255573,0.2693317600735198,0.2693313241748439,0.554273993124189,0.2658711652380525,J586-S,"('Dunbar-Broadway', 'Canal Street Creek')"
79,J587-S_flow,2.803691508692837,2.803691508692837,2.803691508692837,2.803691508692837,2.803691508692837,2.6533433873861,2.6533433873861,J587-S,"('Downtown', 'Southside, Drains to Harbor')"
80,J592-S_flow,2.300876751159912,2.300876792953749,2.3008768630087446,2.2964975373095173,2.296498036444972,2.2829969746337078,2.278552583794616,J592-S,"('Dunbar-Broadway', 'Canal Street Creek')"
81,J5-S_flow,1.5642767287523158,1.5646474340034715,1.564566879656982,1.5730054484696052,1.573182040507141,1.5645245869310884,1.5729863292932045,J5-S,"('Canton', 'Northside, Drains to Harbor')"
82,J609-S_flow,3.680002291693663,3.680002296372184,3.680002266327511,3.678357374239254,3.6783570757939423,3.680002376099161,3.6783621639837176,J609-S,"('Dunbar-Broadway', 'Canal Street Creek')"
83,J60-S_flow,2.434686244569808,2.434686244569808,2.434686244569808,2.434686244569808,2.434686244569808,2.424114710772808,2.424114710772808,J60-S,"('Downtown', 'Southside, Drains to Harbor')"
84,J619-S_flow,3.781919144149209,3.781919144149209,3.781919144149209,3.781919144149209,3.781919144149209,3.781919144149209,3.781919144149209,J619-S,"('Dunbar-Broadway', 'Canal Street Creek')"
85,J620-S_flow,13.337262268680584,12.85098263868725,13.80235992715832,15.165669686926616,14.626045634481567,12.892021541611651,14.12885304145739,J620-S,"('Broadway East', 'Harris Creek')"
86,J624-S_flow,13.537004139578237,13.041638884459624,14.013295352032832,15.340824681565692,14.85995596106121,13.08359668623912,14.281471106469258,J624-S,"('Broadway East', 'Harris Creek')"
87,J62-S_flow,2.4287049182185587,2.428704953448856,2.4287312430759043,2.502243095654592,2.5023268392894136,2.418604979357,2.4920029745214785,J62-S,"('Downtown', 'Southside, Drains to Harbor')"
88,J632-S_flow,2.211210022021676,2.211210022021676,2.211210022021676,2.211210022021676,2.211210022021676,2.1919415371784248,2.1919415371784248,J632-S,"('Eager Park', 'Canal Street Creek')"
89,J637-S_flow,4.549356779735505,4.372393664473705,4.574671945781017,3.0414895114636917,3.038000577576992,4.386293930290789,2.955947142559441,J637-S,"('Eager Park', 'Canal Street Creek')"
90,J640-S_flow,2.2923426730363388,2.1942700559462662,2.304915096151427,0.944505274253572,0.9430652788022952,2.199139854397824,0.9078593038791898,J640-S,"('Eager Park', 'Canal Street Creek')"
91,J659-S_flow,5.469196914616037,5.469196914616037,5.469196914616037,5.469196914616037,5.469196914616037,5.464796223876911,5.464796223876911,J659-S,"('Baltimore Highlands', 'Harris Creek')"
92,J672-S_flow,5.386398688822005,5.357677268486721,5.393970157919488,5.4280251258121845,5.405281888539234,5.378344154381636,5.415945677776,J672-S,"('Canton', 'Harris Creek')"
93,J675-S_flow,2.861904940265712,2.861904940265712,2.861904940265712,2.861904940265712,2.861904940265712,2.861904940265712,2.861904940265712,J675-S,"('Canton', 'Harris Creek')"
94,J686-S_flow,2.1438687425745955,2.144939621782197,2.1446725439942105,2.1441127078616997,2.1451296579005725,2.144592934268945,2.144069050915586,J686-S,"('Canton', 'Harris Creek')"
95,J694-S_flow,0.0251691850061365,0.0251627606733904,0.0251648715255784,0.025162813116923,0.0251669954886496,0.0251628000060398,0.0251679001395873,J694-S,"('Canton', 'Harris Creek')"
96,J695-S_flow,4.286906274451109,4.277558339389149,4.289416342060017,3.5094456284151,3.500845771494554,4.284289060411097,3.5052025519036603,J695-S,"('Canton', 'Harris Creek')"
97,J712-S_flow,2.8716422421224856,2.4255146379398247,2.8726979163991304,2.8719626544428736,2.8732982679046986,2.867942155421703,2.8672568470508875,J712-S,"('Patterson Park', 'Harris Creek')"
98,J714-S_flow,3.668037237975893,3.668037237975893,3.668037237975893,3.668037237975893,3.668037237975893,3.667013463377572,3.667013463377572,J714-S,"('Upper Fells Point', 'Northside, Drains to Harbor')"
99,J71-S_flow,1.5512456472258755,1.5512700771890144,1.551210575721263,1.2928001610553113,1.2929120782544266,1.5448615307477322,1.2925235543097846,J71-S,"('Federal Hill', 'Southside, Drains to Harbor')"
100,J722-S_flow,1.142687908637017,1.142718376990013,1.142710778168163,1.1426948498685148,1.1427237838440223,1.1427085131347268,1.142693607753405,J722-S,"('Fells Point', 'Northside, Drains to Harbor')"
101,J72-S_flow,1.9382157078027835,1.9391687906487791,1.9389310913298736,1.938432836988322,1.9393379228564616,1.91656333422486,1.916102344049432,J72-S,"('Federal Hill', 'Southside, Drains to Harbor')"
102,J732-S_flow,3.498624980204366,3.4986248427655178,3.4986257203359488,3.531260125874944,3.5312606823980004,3.497724790354249,3.5303498768368637,J732-S,"('Fells Point', 'Northside, Drains to Harbor')"
103,J733-S_flow,1.713340163009756,1.7140831144574358,1.7138978220100527,1.7135094205338075,1.7142149571603813,1.7138425906074672,1.7134791323452931,J733-S,"('Canton', 'Northside, Drains to Harbor')"
104,J748-S_flow,0.6964735247593243,0.6960829436487985,0.6965032497893399,0.2816753956519273,0.2816747935940648,0.6915563122469389,0.2803043394177009,J748-S,"('Washington Hill', 'Canal Street Creek')"
105,J749-S_flow,3.367062446840357,2.863542491064136,3.367975715501737,2.626567563562196,2.626605171473114,3.3583963179967258,2.61862819774109,J749-S,"('Fells Point', 'Canal Street Creek')"
106,J751-S_flow,2.06120648631612,2.06120648631612,2.06120648631612,2.06120648631612,2.06120648631612,2.06120648631612,2.06120648631612,J751-S,"('Fells Point', 'Northside, Drains to Harbor')"
107,J756-S_flow,5.879559531969266,5.879559531969266,5.879559531969266,5.879559531969266,5.879559531969266,5.743488356504577,5.743488356504577,J756-S,"('Upper Fells Point', 'Northside, Drains to Harbor')"
108,J758-S_flow,2.010034999028171,2.0100349990196,2.010035000292597,2.009534046177297,2.009534063521585,2.01003499923166,2.00953403455378,J758-S,"('Fells Point', 'Northside, Drains to Harbor')"
109,J760-S_flow,1.1435604670427832,1.1435574000140063,1.143556067927012,1.136703709197541,1.1367069266407572,1.1435684702981224,1.1367047109399715,J760-S,"('Fells Point', 'Northside, Drains to Harbor')"
110,J761-S_flow,2.703447240447657,2.159000359886446,2.703459961620877,1.8002678391006035,1.8001941224361588,2.694646719105983,1.7928524129347172,J761-S,"('Fells Point', 'Canal Street Creek')"
111,J762-S_flow,2.250067821605685,2.2510878296701904,2.250833439169691,2.250300197543642,2.251268838295547,2.2476683146677843,2.2471721657787724,J762-S,"('Canton Industrial Area', 'Northside, Drains to Harbor')"
112,J764-S_flow,1.427316163509536,1.4273163314226955,1.4273164934069384,1.1952034975527042,1.1952031790762982,1.4273161915756645,1.1952035001231716,J764-S,"('Fells Point', 'Northside, Drains to Harbor')"
113,J765-S_flow,0.5279530374467762,0.5279529971252438,0.5279506401274209,0.3529086462006028,0.352909731049226,0.5279500607313992,0.35290679262988,J765-S,"('Fells Point', 'Northside, Drains to Harbor')"
114,J772-S_flow,5.215024099248598,5.215024100984196,5.21502406479314,5.214029536171128,5.214029537812712,4.873322666976464,4.872438561228921,J772-S,"('Canton', 'Northside, Drains to Harbor')"
115,J782-S_flow,0.9721106318155134,0.9710696612649048,0.971411694445819,0.9710781589836852,0.9717558520564286,0.9710760345539902,0.9719024377053918,J782-S,"('Patterson Park', 'Harris Creek')"
116,J787-S_flow,2.7550206192380653,2.7550206192380653,2.7550206192380653,2.7550206192380653,2.7550206192380653,2.738539667403108,2.738539667403108,J787-S,"('Berea', 'Armistead Creek')"
117,J789-S_flow,1.0204098375216435,1.0204162843971631,1.020412325117369,0.5752243559194211,0.5752393623077714,1.015254569956818,0.5737455313294245,J789-S,"('Dunbar-Broadway', 'Canal Street Creek')"
118,J78-S_flow,3.5728618225021584,3.574729929627569,3.5742640228145173,3.5732874104563885,3.5750614402445486,3.568911177792147,3.5680009895359204,J78-S,"('Federal Hill', 'Southside, Drains to Harbor')"
119,J792-S_flow,4.533997497907789,4.533997497907789,4.533997497907789,4.533997497907789,4.533997497907789,4.533997497907789,4.533997497907789,J792-S,"('Canton', 'Northside, Drains to Harbor')"
120,J799-S_flow,0.7364460189102952,0.7364458926144838,0.7364463109967251,0.5154011083529125,0.5154002981547339,0.7364459590243047,0.5154008809989186,J799-S,"('Fells Point', 'Northside, Drains to Harbor')"
121,J7-S_flow,2.178403091606399,2.1789097232054586,2.178791113126428,2.178645469608675,2.179095629230532,2.1758828396581014,2.175756001055684,J7-S,"('Canton Industrial Area', 'Northside, Drains to Harbor')"
122,J801-S_flow,1.752124463465169,1.752117609505229,1.7688683708421558,1.0635052932765527,1.0635023532131616,1.6905130136698228,1.006963852859799,J801-S,"('Broadway East', 'Canal Street Creek')"
123,J80-S_flow,1.599012910845058,1.5990382835546737,1.598977060476735,1.3353547975498958,1.33564242414862,1.5923763275193683,1.3349682560985554,J80-S,"('Federal Hill', 'Southside, Drains to Harbor')"
124,J88-S_flow,3.4981739502898663,3.498173950286349,3.4981739500733013,3.498199606527141,3.498199606571591,3.487973505166332,3.4879982010331405,J88-S,"('Federal Hill', 'Southside, Drains to Harbor')"
125,J8-S_flow,1.481278453473648,1.481334119681896,1.4813105407201987,1.4814128150292392,1.4812590212627206,1.5241074420585023,1.4813901244917966,J8-S,"('Canton Industrial Area', 'Northside, Drains to Harbor')"
