,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,-6.447670508613612e-09,-3.3024922460600514e-07,0.0,0.0009141908834774115,0.0009122546007684917,3.563153019470189e-05,0.0010802024490350892,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.005914603830292492,0.005914633710272815,0.0,-0.01012044165900891,-0.00011405508591169622,-0.005443977782596893,-0.028742045366158292,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,-1.2298047941117218e-07,-4.182224538906709e-08,0.0,-0.031791012504315985,-0.031791115881180304,-0.0025310748380565906,-0.0338659403317024,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,-1.1472638700160687e-08,-2.7457836906941147e-08,0.0,-0.0242426288212223,-0.02424264681348591,-0.0013553208026471086,-0.02664823070603331,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,-0.00013125908104330564,-0.0006490630592539959,0.0,-0.08130445532154082,-0.0818870812298601,-0.0002736787892738124,-0.08169902146700271,J128-S_depth,J128-S,Canton,Harris Creek
5,1.8995697220747232e-07,7.087635495173217e-07,0.0,-0.058792645115363695,-0.05879233230723449,-0.0024130841939342673,-0.06050929353964318,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
6,6.93383957056648e-08,6.604226560069648e-08,0.0,-0.02924202927564519,-0.029242069103276702,-0.0011766938128637966,-0.030423971043392395,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
7,0.0013262943859123633,0.0013237836327006924,0.0,-0.05046304892774384,-0.0504653189882846,0.0003514095322112998,-0.05262681959334081,J136-S_depth,J136-S,Downtown,"Southside, Drains to Harbor"
8,-2.623911784516153e-06,-1.7327403776246086e-06,0.0,0.00227907835857738,0.0022607030226118874,-8.436614879009374e-06,0.0022828745475344803,J138-S_depth,J138-S,Downtown,"Southside, Drains to Harbor"
9,-1.827546403099234e-07,-1.8277749100348295e-07,0.0,5.398086180607997e-06,5.3979699791983915e-06,-0.00037368373634530383,-0.0002648694493291026,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
10,-1.3509590501836755e-08,-1.3123615999477423e-08,0.0,-0.03266120468295439,-0.0326612051062726,-0.0021673974886266822,-0.03471136079819248,J157-S_depth,J157-S,Downtown,"Southside, Drains to Harbor"
11,-1.3938200593699435e-10,-1.407927108232343e-10,0.0,1.3071557433991243e-05,1.3071556603905243e-05,-0.0012326624284138,-0.001220484026039803,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
12,-2.83810279444463e-09,-2.7004247032946793e-09,0.0,-0.0006650699550130035,-0.0006650714961156934,-0.0006456569469707046,-0.0013091883382776032,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,-1.3219264294317412e-08,-4.046171869775961e-08,0.0,6.332429278027574e-07,5.629747168028887e-07,-1.148034209363935e-08,6.116781801068782e-07,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
14,-1.7682201439161993e-07,-2.66839420615117e-07,0.0,4.395633005929711e-05,4.306616717789091e-05,-3.302502690599729e-05,1.0702418322405816e-05,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,2.117820696589945e-08,-5.020651228093698e-09,0.0,-0.0431132938442676,-0.0431133018628338,-0.0006150762621848216,-0.043654981944565796,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,-1.5251869683874375e-08,-1.9293992903346435e-08,0.0,-0.00559362038871139,-0.005593667379953093,-1.71980195917687e-08,-0.005593640218634788,J191-S_depth,J191-S,Fells Point,Canal Street Creek
17,9.36266044790357e-07,9.008371713026264e-07,0.0,9.158536091100067e-05,9.159381958359636e-05,5.98361187240104e-06,0.00012264035852789512,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
18,-1.1022705109775544e-09,-1.1123323095940663e-09,0.0,8.804146139906877e-08,8.739249969524909e-08,-1.1453569065400515e-09,8.790100498867748e-08,J204-S_depth,J204-S,Fells Point,Canal Street Creek
19,-3.794770914167245e-09,-4.050028812319084e-09,0.0,0.001962245602752599,0.0019622930902487012,-0.002997043368310498,-0.0012325247698316,J208-S_depth,J208-S,Downtown,"Southside, Drains to Harbor"
20,7.853603070651083e-08,-0.013965922570200795,0.0,-0.024006889833298392,-0.02400706767517599,-0.00021486928537478578,-0.024223133992718887,J211-S_depth,J211-S,Fells Point,Canal Street Creek
21,-6.354802345454047e-08,-6.973850646962987e-08,0.0,-0.014294964406211363,-0.014294993834937486,-5.203577019274874e-08,-0.014294963732877863,J227-S_depth,J227-S,Locust Point,"Southside, Drains to Harbor"
22,3.7883576550074016e-07,1.6017124990219678e-07,0.0,-2.086892400939705e-05,-2.0144121751095034e-05,-1.8722395169618045e-07,-2.0749366749998888e-05,J231-S_depth,J231-S,Locust Point,"Southside, Drains to Harbor"
23,5.702712690090761e-08,-1.1471247939910667e-07,0.0,-2.0818508264599384e-05,-2.1225755623199144e-05,1.6569948380062982e-07,-2.0816406250699637e-05,J232-S_depth,J232-S,Locust Point,"Southside, Drains to Harbor"
24,-1.233618512896939e-09,-1.2386079106807557e-09,0.0,2.085992133349368e-05,2.0859715576804216e-05,-1.1764161034211185e-09,2.085985674948887e-05,J234-S_depth,J234-S,Locust Point,"Southside, Drains to Harbor"
25,1.492021239890562e-08,7.272531493685008e-09,0.0,4.712611149926271e-08,1.258067511000771e-07,3.4281962491000684e-08,7.306239679927273e-08,J238-S_depth,J238-S,Locust Point,"Southside, Drains to Harbor"
