,Base,I,V,V&I,node_name,node_id,neighborhood
0,0.0,0.0,0.841368454124185,-0.0005914387904710772,J105-S_flow,J105-S,Downtown
1,0.0,-0.028986586919047763,1.0174458506768853,-0.21506758919310665,J10-S_flow,J10-S,Downtown
2,0.0,0.014254336359075026,2.750574125673835,-0.1758261640291563,J116-S_flow,J116-S,Downtown
3,0.0,-0.8030459514453452,1.3625925803946006,-0.9467766758243479,J119-S_flow,J119-S,Downtown
4,0.0,-0.7681593992152932,1.1361885229324813,-0.7953073913060101,J128-S_flow,J128-S,Canton
5,0.0,-0.9805770050283793,1.096605818461535,-1.0056229614523247,J130-S_flow,J130-S,Downtown
6,0.0,-0.9525968267694656,1.1489131925634837,-1.0152344873639494,J131-S_flow,J131-S,Downtown
7,0.0,0.1656808136533332,0.9260326125259963,0.14464645070327764,J136-S_flow,J136-S,Downtown
8,0.0,0.0,0.2290923553992097,0.0,J138-S_flow,J138-S,Downtown
9,0.0,0.0,0.8806379902425574,-0.02172773236079406,J141-S_flow,J141-S,Downtown
10,0.0,0.0012747070951242279,0.9393671611531733,-0.06752552069021034,J157-S_flow,J157-S,Downtown
11,0.0,0.0,0.8259036700480897,-0.07106067919122161,J163-S_flow,J163-S,Downtown
12,0.0,4.54772969460393e-06,0.5737165184964621,-0.028478032295374378,J165-S_flow,J165-S,Federal Hill
13,0.0,-0.0009219407262937018,0.3689385128309164,-0.0005076766113951692,J171-S_flow,J171-S,Canton
14,0.0,0.0,0.8130442344240718,-0.002337935958758308,J177-S_flow,J177-S,Federal Hill
15,0.0,-0.022323978381773024,1.5209884436028345,-0.04964477038334181,J182-S_flow,J182-S,Federal Hill
16,0.0,3.77988504141058e-06,0.6989032877366648,3.5154639541623567e-06,J191-S_flow,J191-S,Fells Point
17,0.0,0.0,0.8770118885359792,0.0,J1-S_flow,J1-S,Clifton Park
18,0.0,0.0,0.6048245481936778,0.0,J204-S_flow,J204-S,Fells Point
19,0.0,0.0,1.6508604715237691,-0.2006967639836681,J208-S_flow,J208-S,Downtown
20,0.0,-0.8025515547674793,2.1465071398472846,-0.8149985544878136,J211-S_flow,J211-S,Fells Point
21,0.0,0.00014933812997730556,1.180297810138795,0.0001483585938499843,J227-S_flow,J227-S,Locust Point
22,0.0,-6.468171079201945e-06,0.0010030103691522976,-3.561768215400163e-06,J231-S_flow,J231-S,Locust Point
23,0.0,6.186713901500107e-05,0.0133940008844406,5.847232399969898e-05,J232-S_flow,J232-S,Locust Point
24,0.0,0.0,1.284063507350389,0.0,J234-S_flow,J234-S,Locust Point
25,0.0,-0.0006761091196747504,0.2121239350455435,-0.0003723067839618288,J238-S_flow,J238-S,Locust Point
26,0.0,1.568833812326531e-05,1.1166690271652784,-0.009067546053735054,J240-S_flow,J240-S,Locust Point
27,0.0,-0.19611716148618896,1.1750978314635425,-0.20367998112796215,J245-S_flow,J245-S,Locust Point
28,0.0,-1.4572717997163247,1.1843785973424987,-1.680550904949729,J253-S_flow,J253-S,Eager Park
29,0.0,-0.3837837127444401,2.209412881283745,-0.48087804355633956,J260-S_flow,J260-S,Broadway East
30,0.0,-0.4039324698856177,0.5576575793686249,-0.5105927738200773,J266-S_flow,J266-S,Clifton Park
31,0.0,-0.0005822358686204954,-0.004428466987510982,-0.04109558401973201,J268-S_flow,J268-S,Clifton Park
32,0.0,-0.00027291698416676,0.0648640109279196,-0.001118519755753944,J273-S_flow,J273-S,Clifton Park
33,0.0,-1.3487030837697085,1.8139676925044892,-1.5931893870684624,J278-S_flow,J278-S,Broadway East
34,0.0,0.006348093594545023,0.5651398892746234,0.006363817464689725,J27-S_flow,J27-S,Locust Point
35,0.0,-1.3056868905258203,1.632033531872982,-1.5438717667349358,J280-S_flow,J280-S,Broadway East
36,0.0,0.0,1.363033960634887,-0.23556591098023993,J328-S_flow,J328-S,Broadway East
37,0.0,-1.3561606860416395,2.676230274566615,-1.7386642840008522,J329-S_flow,J329-S,Broadway East
38,0.0,-1.4056578351214535,1.49614706615903,-1.6787429668621656,J338-S_flow,J338-S,Eager Park
39,0.0,0.002598001002001027,2.6507333418155374,0.0025969180069562725,J33-S_flow,J33-S,Locust Point
40,0.0,0.0,1.1836260797313645,0.0,J34-S_flow,J34-S,Locust Point
41,0.0,-1.7252917501901575,2.894911622439282,-1.836884259376078,J361-S_flow,J361-S,Eager Park
42,0.0,-1.4700357974817233,1.1828316129960634,-1.6266795374891065,J366-S_flow,J366-S,Eager Park
43,0.0,1.3754153773950382,4.576722203645906,-0.10366988679837874,J385-S_flow,J385-S,Broadway East
44,0.0,-0.06093928729897602,1.8499649632067205,-0.20141046621782266,J3-S_flow,J3-S,Fells Point
45,0.0,0.0,1.9408157401135746,-0.09528561243574529,J413-S_flow,J413-S,Broadway East
46,0.0,0.9930566041481086,6.838154153822117,-0.5010628766703462,J421-S_flow,J421-S,McElderry Park
47,0.0,0.0,1.1422065701642432,0.0,J42-S_flow,J42-S,Locust Point
48,0.0,0.0,1.48505749510156,-0.008566286434008141,J433-S_flow,J433-S,Madison-Eastend
49,0.0,3.213334063856266e-05,0.98491061532442,-0.008870090010942189,J437-S_flow,J437-S,Patterson Park
50,0.0,-2.825608911738617,3.60092428578238,-3.3512695100829655,J438-S_flow,J438-S,McElderry Park
51,0.0,-0.0015821853796986751,1.7018255825610273,-0.009771230715473589,J450-S_flow,J450-S,Madison-Eastend
52,0.0,-0.00082136783021447,0.261690569165941,-0.0004522950606908882,J456-S_flow,J456-S,Orangeville
