,node_name,Base,I,V,V&I,node_id,neighborhood,historic_stream
0,J105-S_flow,5.673304313649807,5.673293129875079,5.677455526883075,5.672356889552479,J105-S,Downtown,"Southside, Drains to Harbor"
1,J10-S_flow,5.573221191441592,5.519788485003021,5.195068017086977,5.171724234637722,J10-S,Downtown,"Southside, Drains to Harbor"
2,J116-S_flow,14.90471830888526,14.906809417971962,14.52751108348575,14.529561797650556,J116-S,Downtown,"Southside, Drains to Harbor"
3,J119-S_flow,8.239692925718135,8.190081319271313,7.862672007605598,7.824729571928584,J119-S,Downtown,"Southside, Drains to Harbor"
4,J128-S_flow,4.052565953652571,2.2576083814933323,4.045019789128194,2.254522129398871,J128-S,Canton,Harris Creek
5,J130-S_flow,5.547010656412747,4.08123610357398,5.344862680210398,3.914686085646591,J130-S,Downtown,"Southside, Drains to Harbor"
6,J131-S_flow,7.191726935455031,6.270305953894816,6.922081977116855,6.017687714486224,J131-S,Downtown,"Southside, Drains to Harbor"
7,J136-S_flow,5.806949378258262,5.879217096641916,5.776149480800684,5.846234364610557,J136-S,Downtown,"Southside, Drains to Harbor"
8,J138-S_flow,1.4297704741134185,1.4297674008730217,1.4311687984939263,1.4297674008730217,J138-S,Downtown,"Southside, Drains to Harbor"
9,J141-S_flow,6.193430082252156,6.1934182165247975,6.161274356466914,6.15590459945269,J141-S,Downtown,"Southside, Drains to Harbor"
10,J157-S_flow,5.255924672203081,5.255472879260178,5.118073487030962,5.117532654678319,J157-S,Downtown,"Southside, Drains to Harbor"
11,J163-S_flow,5.315746580227354,5.315746580227354,5.173767483807313,5.173767483807313,J163-S,Downtown,"Southside, Drains to Harbor"
12,J165-S_flow,4.043254301420152,4.043360794876469,3.989156024294541,3.987316408511128,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,J171-S_flow,2.537271706162008,2.537266956534282,2.539432786777162,2.537266956534282,J171-S,Canton,"Northside, Drains to Harbor"
14,J177-S_flow,5.497048651916514,5.497036944633697,5.498177330797059,5.492842612976685,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,J182-S_flow,8.653180573366726,8.610146500411567,8.601305951554156,8.558907217944075,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,J191-S_flow,3.2682456748132385,3.268276846069154,3.2682455825092505,3.2682766354094817,J191-S,Fells Point,Canal Street Creek
17,J1-S_flow,3.4183698444965747,3.4183698444965747,3.4183698444965747,3.4183698444965747,J1-S,Clifton Park,Canal Street Creek
18,J204-S_flow,3.322942882559319,3.322942882559319,3.322942882559319,3.322942882559319,J204-S,Fells Point,Canal Street Creek
19,J208-S_flow,10.133070126888198,10.133070126888198,9.732554583522235,9.732554583522235,J208-S,Downtown,"Southside, Drains to Harbor"
20,J211-S_flow,14.054912187795056,11.605555074495914,13.731101664873686,11.342986466886124,J211-S,Fells Point,Canal Street Creek
21,J227-S_flow,7.956589542094568,7.957585751387127,7.960042491012612,7.957292374646118,J227-S,Locust Point,"Southside, Drains to Harbor"
22,J231-S_flow,0.0929991246207029,0.0929991202223337,0.0930011258786575,0.0929991202223337,J231-S,Locust Point,"Southside, Drains to Harbor"
23,J232-S_flow,0.2231638552495139,0.4166978499575516,0.2231937237535966,0.416257496689085,J232-S,Locust Point,"Southside, Drains to Harbor"
24,J234-S_flow,6.782852973643558,6.782852973643558,6.782852973643558,6.782852973643558,J234-S,Locust Point,"Southside, Drains to Harbor"
25,J238-S_flow,1.916537619774348,1.916534492410468,1.9179605703397975,1.916534492410468,J238-S,Locust Point,"Southside, Drains to Harbor"
26,J240-S_flow,6.543420703586261,6.54352314972977,6.5333610650362655,6.530172759523898,J240-S,Locust Point,"Southside, Drains to Harbor"
27,J245-S_flow,5.96572626348544,5.968651459206848,5.948008888490837,5.951002949064305,J245-S,Locust Point,"Southside, Drains to Harbor"
28,J253-S_flow,7.026609239052601,4.650649625772149,6.403448098535556,4.081333314358568,J253-S,Eager Park,Canal Street Creek
29,J260-S_flow,9.1041254934347,8.453316414601352,8.871752445341585,8.245591959523313,J260-S,Broadway East,Canal Street Creek
30,J266-S_flow,4.850118030802196,4.245626390993772,4.627507980064669,4.044860503441324,J266-S,Clifton Park,Canal Street Creek
31,J268-S_flow,2.3358580221152083,2.3358543662293507,2.252373943085449,2.2507518104580604,J268-S,Clifton Park,Canal Street Creek
32,J273-S_flow,1.5090196221661991,1.50901539061723,1.509010491375368,1.5070817228514497,J273-S,Clifton Park,Canal Street Creek
33,J278-S_flow,8.601620007729753,6.393900922876463,7.777997356420554,5.8926213518319415,J278-S,Broadway East,Canal Street Creek
34,J27-S_flow,2.4458697241506195,2.4664479869839697,2.445876933258225,2.466456836194993,J27-S,Locust Point,"Southside, Drains to Harbor"
35,J280-S_flow,9.454602770413976,6.827711199638818,8.487798659885954,6.237694842639876,J280-S,Broadway East,Canal Street Creek
36,J328-S_flow,8.938289550513968,8.938289550513968,8.478541335934713,8.478541335934713,J328-S,Broadway East,Canal Street Creek
37,J329-S_flow,14.52939012202445,11.880326713536878,13.26146040262521,11.08705886459956,J329-S,Broadway East,Canal Street Creek
38,J338-S_flow,9.92687100500735,7.131048186396034,8.912998311129632,6.126618894908456,J338-S,Eager Park,Canal Street Creek
39,J33-S_flow,14.049531183736644,14.142730565137638,14.049526618694069,14.142726610980835,J33-S,Locust Point,"Southside, Drains to Harbor"
40,J34-S_flow,8.115034176562938,8.115018661084202,8.122093719388294,8.115018661084202,J34-S,Locust Point,"Southside, Drains to Harbor"
41,J361-S_flow,12.696714212264924,9.155720215047548,12.210024821837983,8.782462815328671,J361-S,Eager Park,Canal Street Creek
42,J366-S_flow,6.095245322598223,3.634202727958337,5.652137071022645,3.2822025321228536,J366-S,Eager Park,Canal Street Creek
43,J385-S_flow,30.676509758443544,32.13830829153487,28.371602119913828,30.35831836535116,J385-S,Broadway East,Harris Creek
44,J3-S_flow,10.176486199271892,10.080766059466695,9.907126063872376,9.809400935334818,J3-S,Fells Point,"Northside, Drains to Harbor"
45,J413-S_flow,10.127394050010563,10.127394050010563,9.945616516776296,9.945616516776296,J413-S,Broadway East,Harris Creek
46,J421-S_flow,39.38508414859879,39.85467868546689,36.81487302045825,38.40441563225766,J421-S,McElderry Park,Harris Creek
47,J42-S_flow,7.480222488161744,7.480206907785198,7.487311559490057,7.480206907785198,J42-S,Locust Point,"Southside, Drains to Harbor"
48,J433-S_flow,6.721170502573353,6.721170502573353,6.702993514636969,6.702993514636969,J433-S,Madison-Eastend,Harris Creek
49,J437-S_flow,7.730182301934582,9.481439834286745,6.142456480961698,7.512469384899971,J437-S,Patterson Park,Harris Creek
50,J438-S_flow,19.192380874831333,15.50328823123442,17.409253541227088,14.67330208915008,J438-S,McElderry Park,Harris Creek
51,J450-S_flow,6.577909411539914,6.575520749661867,6.560540049921972,6.558150504921661,J450-S,Madison-Eastend,Harris Creek
52,J456-S_flow,2.3293655892621965,2.329361751647609,2.3311117038993623,2.329361751647609,J456-S,Orangeville,Harris Creek
53,J45-S_flow,2.331248294729126,2.331248294729126,2.331248294729126,2.331248294729126,J45-S,Locust Point,"Southside, Drains to Harbor"
54,J460-S_flow,7.305325971752855,7.34857132516983,7.223002176661461,7.271015451060156,J460-S,Orangeville,Harris Creek
55,J461-S_flow,12.27025448710818,12.51494555205324,12.200355523294732,12.430220245280458,J461-S,Baltimore Highlands,Harris Creek
56,J46-S_flow,5.162219242284771,5.162219242284771,5.143326501258197,5.143326501258197,J46-S,Locust Point,"Southside, Drains to Harbor"
57,J471-S_flow,4.864018526035235,4.864018526035235,4.791920719257658,4.791920719257658,J471-S,Orangeville,Harris Creek
58,J480-S_flow,11.700563656204707,11.700538618383876,11.662299059412316,11.65093695850831,J480-S,McElderry Park,Harris Creek
