,Base,I,V,V&I,node_name,node_id,neighborhood
0,0.0,0.1279758947345968,0.00770654256267278,0.1448872082093331,J105-S_volume,J105-S,Downtown
1,0.0,-27.2450132177106,-23.05639937618703,-31.422987048318117,J10-S_volume,J10-S,Downtown
2,0.0,2.5323743414880653,-3.4754673800814118,-1.01995244489855,J116-S_volume,J116-S,Downtown
3,0.0,-1.5016354328209083,-0.43527312359292836,-1.8756086108279497,J119-S_volume,J119-S,Downtown
4,0.0,-12.085017648098933,-0.01763472307496272,-12.105622503188428,J128-S_volume,J128-S,Canton
5,0.0,-28.516025288788953,-4.711624615421343,-32.00390991974247,J130-S_volume,J130-S,Downtown
6,0.0,-3.1078217340749426,-0.5730787778870976,-3.4893361044541713,J131-S_volume,J131-S,Downtown
7,0.0,-4.741090129231708,-0.7345846894365877,-5.412259623653711,J136-S_volume,J136-S,Downtown
8,0.0,0.3260655523738869,0.0027382768861876627,0.32856167430599115,J138-S_volume,J138-S,Downtown
9,0.0,-0.008699573764005208,-0.12427335606612289,-0.13310200358383284,J141-S_volume,J141-S,Downtown
10,0.0,-7.639429673419215,-0.8229775668568706,-8.296607097966856,J157-S_volume,J157-S,Downtown
11,0.0,-0.004575545844705431,-0.15848581790048044,-0.16320015789920106,J163-S_volume,J163-S,Downtown
12,0.0,-0.17280705108602135,-0.13931770089391904,-0.30934663014996033,J165-S_volume,J165-S,Federal Hill
13,0.0,-0.00301181606353218,-1.2190324580885203e-05,-0.0030499390262264114,J171-S_volume,J171-S,Canton
14,0.0,-0.011321090299816206,-0.00897011482482668,-0.019992688887104038,J177-S_volume,J177-S,Federal Hill
15,0.0,-19.10274686516489,-0.6276866398569609,-19.077441627257954,J182-S_volume,J182-S,Federal Hill
16,0.0,-1.955821953365131,3.2904323532534363e-07,-1.9558258352158546,J191-S_volume,J191-S,Fells Point
17,0.0,-0.0030356260385318024,-0.0006212167334940233,-0.0038968951759450476,J1-S_volume,J1-S,Clifton Park
18,0.0,-0.002334365901418778,-1.7619654464340329e-06,-0.002333074209424524,J204-S_volume,J204-S,Fells Point
19,0.0,0.003156997104944992,-1.5307613670723725,-1.5276068454514515,J208-S_volume,J208-S,Downtown
20,0.0,-4.380661189611594,-0.4065388726190591,-4.679979157970184,J211-S_volume,J211-S,Fells Point
21,0.0,-9.391274450137729,0.0005151499755129407,-9.387647557721976,J227-S_volume,J227-S,Locust Point
22,0.0,-0.025922099329929615,0.0001494079862824904,-0.02573775975885173,J231-S_volume,J231-S,Locust Point
23,0.0,2.2745171416761725,0.0005514470272229843,2.2751498418234144,J232-S_volume,J232-S,Locust Point
24,0.0,-0.00556454238344628,-4.832894319406478e-06,-0.0055616905534670025,J234-S_volume,J234-S,Locust Point
25,0.0,0.0008301891018067664,-7.947847849010259e-05,0.0007324967341713062,J238-S_volume,J238-S,Locust Point
26,0.0,0.17387230153497057,-0.018559661090783663,0.1575048883228085,J240-S_volume,J240-S,Locust Point
27,0.0,-4.150222895941482,-0.14953077320485875,-4.517753980893879,J245-S_volume,J245-S,Locust Point
28,0.0,-4.0313963799780534,-0.5639397648125986,-4.62082727991829,J253-S_volume,J253-S,Eager Park
29,0.0,-2.323732158517675,-0.5400257735633502,-3.124137489575645,J260-S_volume,J260-S,Broadway East
30,0.0,-1.3116782765260666,-0.3884997604046383,-1.6755736908363588,J266-S_volume,J266-S,Clifton Park
31,0.0,0.003984270563723413,-0.14719356499491454,-0.14061988896230915,J268-S_volume,J268-S,Clifton Park
32,0.0,0.001198345444468174,-0.002709686231449737,-0.0014360152817207705,J273-S_volume,J273-S,Clifton Park
33,0.0,-5.91724506210906,-1.3836900724742023,-6.868811021321839,J278-S_volume,J278-S,Broadway East
34,0.0,1.3476074694134503,0.0019115096267441345,1.3510852643997495,J27-S_volume,J27-S,Locust Point
35,0.0,-5.8082664646511475,-2.237276293516743,-7.4156489055273624,J280-S_volume,J280-S,Broadway East
36,0.0,1.3453961631955593,-1.2048801820838975,0.0919918267252342,J328-S_volume,J328-S,Broadway East
37,0.0,-9.351343839082336,-2.8173928216519784,-11.025320942565294,J329-S_volume,J329-S,Broadway East
38,0.0,-8.171591892747834,-1.4193694722640302,-9.947580257518219,J338-S_volume,J338-S,Eager Park
39,0.0,-4.127946663454097,-0.0012904951576189205,-4.127609859194322,J33-S_volume,J33-S,Locust Point
40,0.0,-0.001174764335576839,-5.5453901325108745e-05,-0.001369758815922495,J34-S_volume,J34-S,Locust Point
41,0.0,-6.976098950490339,-0.9196780463207546,-7.769931026263841,J361-S_volume,J361-S,Eager Park
42,0.0,-12.145244688237604,-1.4395214330701265,-13.001128318796404,J366-S_volume,J366-S,Eager Park
43,0.0,17.20600483288507,-11.037450986774232,5.70193613722752,J385-S_volume,J385-S,Broadway East
44,0.0,-10.47313749259503,-0.7465349918954658,-10.85827392402905,J3-S_volume,J3-S,Fells Point
45,0.0,0.004114148667031969,-0.24796597901307038,-0.24413455734756795,J413-S_volume,J413-S,Broadway East
46,0.0,-7.718140497917574,-4.876877829343613,-10.808415012775555,J421-S_volume,J421-S,McElderry Park
47,0.0,-0.0005677805583577111,-1.3667315482024378e-05,-0.0006197079920848836,J42-S_volume,J42-S,Locust Point
48,0.0,0.4231061089060155,-0.05238732545588576,0.3687463235136583,J433-S_volume,J433-S,Madison-Eastend
49,0.0,-1.3689636061498405,-0.04012409998742328,-1.4050791783310004,J437-S_volume,J437-S,Patterson Park
50,0.0,48.6619596262297,-11.914709857863684,2.494198720837261,J438-S_volume,J438-S,McElderry Park
