,Base,I,V,V&I,node_name,node_id,neighborhood
0,0.0,0.0021642785409787813,5.3081936695065224e-05,-0.0007014629895985003,J105-S_flow,J105-S,Downtown
1,0.0,-0.025532467526680147,-0.16188827366861602,-0.20604489542734994,J10-S_flow,J10-S,Downtown
2,0.0,0.02938382316148669,-0.1121366025750099,-0.0871075491796649,J116-S_flow,J116-S,Downtown
3,0.0,-0.7229831808280642,-0.08697202119894953,-0.8557757102157231,J119-S_flow,J119-S,Downtown
4,0.0,-1.0626575286247268,0.00012503889496295884,-1.0627942392001986,J128-S_flow,J128-S,Canton
5,0.0,-0.9822527232408058,-0.04520560549372643,-1.0250979684552508,J130-S_flow,J130-S,Downtown
6,0.0,-0.9409248263255294,-0.06154986768287962,-0.9969656128699005,J131-S_flow,J131-S,Downtown
7,0.0,0.11259114182878704,-0.02460216047086794,0.08839133610523175,J136-S_flow,J136-S,Downtown
8,0.0,0.00032297527042213225,0.00010667073151549022,-5.926151750990094e-06,J138-S_flow,J138-S,Downtown
9,0.0,0.002401852661973791,-0.022555555062224286,-0.023392470093198448,J141-S_flow,J141-S,Downtown
10,0.0,-0.0013133151389497222,-0.04739617570936172,-0.049227009970187474,J157-S_flow,J157-S,Downtown
11,0.0,0.0007532705266544149,-0.04934141157439775,-0.04960945793407934,J163-S_flow,J163-S,Downtown
12,0.0,0.000684823427007597,-0.02605976270328103,-0.026296885639249368,J165-S_flow,J165-S,Federal Hill
13,0.0,0.0010711756249270898,0.00035378277520492496,-1.965459862285357e-05,J171-S_flow,J171-S,Canton
14,0.0,0.0015075295419810786,-0.0016286322886140958,-0.002154134732327062,J177-S_flow,J177-S,Federal Hill
15,0.0,-0.004387842355941807,-0.026974151887154463,-0.032993355543684544,J182-S_flow,J182-S,Federal Hill
16,0.0,0.0001481044951767707,4.7433851365186186e-05,-7.72398089265991e-07,J191-S_flow,J191-S,Fells Point
17,0.0,0.0,0.0,0.0,J1-S_flow,J1-S,Clifton Park
18,0.0,0.00037988268902644506,0.00012546584224693014,-6.9703245695329485e-06,J204-S_flow,J204-S,Fells Point
19,0.0,0.0007625519799718816,-0.12248322320852711,-0.12277234354267552,J208-S_flow,J208-S,Downtown
20,0.0,-0.6074492415772408,-0.012391292766988915,-0.6178015945303073,J211-S_flow,J211-S,Fells Point
21,0.0,0.0015034505848632307,0.0005024856285880119,-4.102933658600705e-05,J227-S_flow,J227-S,Locust Point
22,0.0,-4.6924535377799656e-05,-6.166365225900028e-06,-6.241564801849966e-05,J231-S_flow,J231-S,Locust Point
23,0.0,0.00011946432393929868,7.499824819401368e-06,0.00012636334526929666,J232-S_flow,J232-S,Locust Point
24,0.0,0.000620332523812106,0.00020488046658018177,-1.1382248143565477e-05,J234-S_flow,J234-S,Locust Point
25,0.0,-0.000824590898584332,-0.0001083597014166493,-0.0010968116118991178,J238-S_flow,J238-S,Locust Point
26,0.0,0.0007522914694853,-0.006529792474514906,-0.006825393900123711,J240-S_flow,J240-S,Locust Point
27,0.0,-0.083982632391717,-0.0051205012932333815,-0.09089607549215062,J245-S_flow,J245-S,Locust Point
28,0.0,-1.4530808794144863,-0.33338835711494896,-1.6731946979264463,J253-S_flow,J253-S,Eager Park
29,0.0,-0.4063991530790698,-0.09567190440238527,-0.48791532201235643,J260-S_flow,J260-S,Broadway East
30,0.0,-0.4209168262638727,-0.08163120708134342,-0.491309782103331,J266-S_flow,J266-S,Clifton Park
31,0.0,-0.0010684265451716968,-0.0327640211768111,-0.03400391123780655,J268-S_flow,J268-S,Clifton Park
32,0.0,0.0007357185084687079,-0.0003365976751966704,-0.0005928378690430725,J273-S_flow,J273-S,Clifton Park
33,0.0,-1.5033540980838973,-0.32456126500654525,-1.7350718300139802,J278-S_flow,J278-S,Broadway East
34,0.0,0.04858962907175579,0.00013375849210217616,0.04812212044630937,J27-S_flow,J27-S,Locust Point
35,0.0,-1.5120255642616849,-0.333637588383211,-1.6860284717163383,J280-S_flow,J280-S,Broadway East
36,0.0,0.0,-0.2264753261385044,-0.2264753261385044,J328-S_flow,J328-S,Broadway East
37,0.0,-1.5034970395803686,-0.44668888578775956,-1.8522628925360953,J329-S_flow,J329-S,Broadway East
38,0.0,-1.4257056680352194,-0.32534939373359073,-1.680105173228044,J338-S_flow,J338-S,Eager Park
39,0.0,0.00043136672731769465,0.00035429084229487984,-0.000664326421161654,J33-S_flow,J33-S,Locust Point
40,0.0,0.003102622736661065,0.0010247194359620515,-5.692885755248511e-05,J34-S_flow,J34-S,Locust Point
41,0.0,-1.6533038656593817,-0.27840993339980535,-1.7763183449660773,J361-S_flow,J361-S,Eager Park
42,0.0,-1.4736539886974147,-0.2828923385680704,-1.6241971827095247,J366-S_flow,J366-S,Eager Park
43,0.0,1.6448911757734006,-0.997220056297687,0.5113336094587773,J385-S_flow,J385-S,Broadway East
44,0.0,-0.093155232198181,-0.09733711235971132,-0.1891248357613291,J3-S_flow,J3-S,Fells Point
45,0.0,0.0,-0.08902132285334119,-0.08902132285334119,J413-S_flow,J413-S,Broadway East
46,0.0,1.4149952229505978,-1.0054861511967879,0.26106480784653385,J421-S_flow,J421-S,McElderry Park
47,0.0,0.0017119749384519878,0.0005654229154510304,-3.141238419201997e-05,J42-S_flow,J42-S,Locust Point
48,0.0,0.0,-0.008981230101813509,-0.008981230101813509,J433-S_flow,J433-S,Madison-Eastend
49,0.0,0.0015927965731679095,-0.009277922788529125,-0.009401758608651,J437-S_flow,J437-S,Patterson Park
