,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,0.0,0.000545998809126591,3.2943109190386455e-05,0.0006179817264508891,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.0,-0.0791610236319921,-0.06457015849556158,-0.09523293090293339,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,0.0,0.005196922907488688,-0.007297814651932633,-0.0021213136744376304,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,0.0,-0.011306724890412095,-0.0031077705976245984,-0.014399140802352606,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,0.0,-0.100371950114578,-0.00014646495324260878,-0.1005430834589704,J128-S_depth,J128-S,Canton,Harris Creek
5,0.0,-0.05123667759827899,-0.007920553602133507,-0.058141480961458214,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
6,0.0,-0.021721753255776383,-0.0036020512448668995,-0.024862262737285284,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
7,0.0,-0.007002530869752888,-0.0010567845579835256,-0.0080308888715791,J136-S_depth,J136-S,Downtown,"Southside, Drains to Harbor"
8,0.0,0.0023265381447424016,1.958557465359112e-05,0.002344304686695109,J138-S_depth,J138-S,Downtown,"Southside, Drains to Harbor"
9,0.0,-3.7579472164483985e-05,-0.0005378503770082921,-0.0005761448720797979,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
10,0.0,-0.04116616597517553,-0.004242536723496226,-0.04491398747657699,J157-S_depth,J157-S,Downtown,"Southside, Drains to Harbor"
11,0.0,-2.8639590027801365e-05,-0.0009973538596640963,-0.0010271918448621076,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
12,0.0,-0.0010040089705266042,-0.0008086240876012951,-0.001804728666150085,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,0.0,-2.5014597453298926e-05,-1.0124657540133697e-07,-2.5331227202690654e-05,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
14,0.0,-6.208943298449676e-05,-4.919265670169648e-05,-0.00010967329361769029,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,0.0,-0.04100810116414311,-0.0012529046007804245,-0.04094919919400464,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,0.0,-0.008698425277993194,1.4149958982301314e-09,-0.0086984431538919,J191-S_depth,J191-S,Fells Point,Canal Street Creek
17,0.0,-2.521235087760143e-05,-5.159507151714093e-06,-3.236561001321303e-05,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
18,0.0,-1.938804432310981e-05,-1.4633980111034006e-08,-1.9377316192698002e-05,J204-S_depth,J204-S,Fells Point,Canal Street Creek
19,0.0,1.036471591087107e-05,-0.0051013410639655365,-0.0050906683404949304,J208-S_depth,J208-S,Downtown,"Southside, Drains to Harbor"
20,0.0,-0.03595821641892338,-0.0033310512709754936,-0.038420344598636275,J211-S_depth,J211-S,Fells Point,Canal Street Creek
21,0.0,-0.011598524929400833,6.28267669444682e-07,-0.01159398815354673,J227-S_depth,J227-S,Locust Point,"Southside, Drains to Harbor"
22,0.0,-0.0002152956442903961,1.240906003001363e-06,-0.0002137646144837954,J231-S_depth,J231-S,Locust Point,"Southside, Drains to Harbor"
23,0.0,0.0188909712610131,4.580035802899396e-06,0.0188962261435019,J232-S_depth,J232-S,Locust Point,"Southside, Drains to Harbor"
24,0.0,-3.1014913631111085e-05,-2.6932836405535454e-08,-3.099901604761146e-05,J234-S_depth,J234-S,Locust Point,"Southside, Drains to Harbor"
25,0.0,6.895124321601442e-06,-6.601074248047123e-07,6.083741687590294e-06,J238-S_depth,J238-S,Locust Point,"Southside, Drains to Harbor"
26,0.0,0.001276416009290099,-0.00013636450672699363,0.0011563445696607944,J240-S_depth,J240-S,Locust Point,"Southside, Drains to Harbor"
