,Base,I,V,V&I,link_id,neighborhood,link_name
88,0.0,-1.5975834704599e-08,-1.4865499522735324e-09,0.00014012353117547305,C759-S,Locust Point,C759-S_velocity
89,0.0,0.00013824057617460063,6.415450028857128e-11,0.0104281312053741,C761-S,Locust Point,C761-S_velocity
90,0.0,0.0,-1.2070960232499726e-05,0.006365494835515699,C771-S,Locust Point,C771-S_velocity
91,0.0,-8.200419100889999e-05,-3.2857815333001052e-06,0.0020065621145537,C772-S,Locust Point,C772-S_velocity
92,0.0,3.025489576099962e-06,1.087306640999903e-07,0.0012337067610652,C779-S,Locust Point,C779-S_velocity
93,0.0,-0.00023615831121900005,-1.6979043247000248e-06,0.0016291274780674998,C79-S,Canton,C79-S_velocity
94,0.0,-0.00011004973026740002,-7.953841420700039e-06,0.0024496733552636,C7-S,Orangeville,C7-S_velocity
95,0.0,2.4225966313199982e-05,2.9519078576999928e-06,0.0008866183630856,C816-S,South Clifton Park,C816-S_velocity
96,0.0,-0.0001736201058677,-1.811532844850003e-05,0.0014697143379826002,C830-S,Downtown,C830-S_velocity
97,0.0,-0.0017762252740094,-0.0004377527133750999,0.0101893778787597,C839-S,Eager Park,C839-S_velocity
98,0.0,6.372276084198039e-08,4.001242037655976e-10,0.00016808709877764235,C84-S,Canton,C84-S_velocity
99,0.0,8.136261188699959e-06,-7.841999619118134e-13,0.0006908022588732,C89-S,Canton,C89-S_velocity
