,link_name,Base,I,V,V&I,link_id,neighborhood
0,timestamp,1.68790452e+18,1.68790452e+18,1.68790452e+18,1.68790452e+18,timestamp,
1,C102-S_velocity,0.0011849943970135,0.0011567856066819,0.0011806161959464,0.0011414225107997,C102-S,Patterson Park
2,C105-S_velocity,0.0012847393486575,0.001290023696626,0.001281813392601,0.0012870416712393,C105-S,Patterson Park
3,C111-S_velocity,0.0068308529056634,0.0048929320753866,0.0068161003314229,0.004881735049658,C111-S,Baltimore Highlands
4,C113-S_velocity,0.0015792243920699,0.0011956605212384,0.001576455240976,0.0011938112907643,C113-S,Baltimore Highlands
5,C131-S_velocity,0.0002726011453755,0.0002287766591546,0.0002725996705834,0.0002287765215424,C131-S,Fells Point
6,C141-S_velocity,0.0012887045385231,0.0012991753894571,0.0012886889845207,0.0012991748582779,C141-S,Canton
7,C159-S_velocity,0.0007305852201812,0.0007436481369098,0.0007305821591278,0.0007436485115696,C159-S,Upper Fells Point
8,C163-S_velocity,0.0009192016066624,0.0009888761336601,0.0009190346201933,0.0009887032665011,C163-S,Upper Fells Point
9,C168-S_velocity,0.0014831288056039,0.0015668801987671,0.0014830106475543,0.0015668781789073,C168-S,Canton
10,C182-S_velocity,0.0041523144827222,0.0041716105273318,0.0041510425431183,0.0041700987244135,C182-S,Canton
11,C187-S_velocity,0.0002643484973376,0.0002876348677769,0.0002637231607189,0.0002878299275403,C187-S,Canton
12,C190-S_velocity,0.006546299958647,0.0044113088562006,0.0065383966271872,0.0044074875273099,C190-S,Baltimore Highlands
13,C191-S_velocity,0.0015841598420946,0.0006028598784745,0.0015818215346111,0.0006011218864169,C191-S,Patterson Park
14,C211-S_velocity,0.0020851555260743,0.0020965514949494,0.0020798637167191,0.0020913563013169,C211-S,Patterson Park
15,C21-S_velocity,0.0019441103029444,0.0012984057785607,0.0018615389456956,0.0012481263584441,C21-S,Broadway East
16,C226-S_velocity,0.001387593908201,0.0013896430421474,0.0013866052827335,0.0013885028001785,C226-S,Baltimore Highlands
17,C227-S_velocity,0.002121068751628,0.0015495386161899,0.002111637280134,0.0015406221546924,C227-S,Kresson
18,C229-S_velocity,0.0006930129843705,0.0006692435226072,0.0006927080880794,0.0006688625483328,C229-S,Kresson
19,C236-S_velocity,0.0004050718092759,0.0004023383354704,0.0003977211485358,0.0003949752150111,C236-S,Orangeville
20,C23-S_velocity,0.0004085545249986,0.000176851951166,0.0003951621317221,0.0001673610770673,C23-S,Broadway East
21,C249-S_velocity,0.0021450181423234,0.002142420450444,0.0021395775265442,0.002136991198389,C249-S,Madison-Eastend
22,C251-S_velocity,0.0011401008050311,0.0010560249003185,0.0011477253785961,0.0010620633963931,C251-S,Madison-Eastend
23,C260-S_velocity,0.0014379342351024,0.0014768886181787,0.0014380172247938,0.0014770523558321,C260-S,Baltimore Highlands
24,C26-S_velocity,0.0036275341364953,0.0027125571845834,0.0034460646096561,0.0025521415679303,C26-S,Broadway East
25,C274-S_velocity,0.0011150901475296,0.0011633693734809,0.0011146987746434,0.001162768253216,C274-S,Kresson
26,C279-S_velocity,0.0009108052924585,0.0009235422355975,0.0008871004478745,0.0008947169462831,C279-S,Broadway East
27,C27-S_velocity,0.0014587608144794,0.0007335769231396,0.0013643606439362,0.0006617160386632,C27-S,Broadway East
28,C292-S_velocity,0.0009631138756838,0.0007219273655607,0.0009140921063322,0.0006652934356542,C292-S,Broadway East
29,C2-S_velocity,0.000364590124979,0.0003647847776634,0.000364603446784,0.0003648457387714,C2-S,South Clifton Park
30,C301-S_velocity,0.0024017618133604,0.002610465219871,0.002289624207111,0.0024960988767286,C301-S,Eager Park
31,C314-S_velocity,0.0006573768234671,0.000677624587104,0.0006530100050844,0.0006733207090385,C314-S,Dunbar-Broadway
32,C317-S_velocity,0.0005657749427006,0.0003736206684374,0.0005610949714673,0.0003708953642559,C317-S,Dunbar-Broadway
33,C319-S_velocity,4.8431085119447045e-05,1.201701731340842e-05,4.764956417763804e-05,1.1825787420996189e-05,C319-S,Washington Hill
34,C321-S_velocity,0.0002497500906482,0.0001404511663573,0.0002486970143108,0.000139971236316,C321-S,Washington Hill
35,C325-S_velocity,9.082000373834618e-05,2.628724285621637e-05,9.01280317574695e-05,2.625914961898367e-05,C325-S,Fells Point
36,C327-S_velocity,0.0050429354089365,0.0040559394655271,0.0050316449510688,0.004043481037409,C327-S,Fells Point
37,C328-S_velocity,0.0020841252312022,0.0016056521184271,0.002077579506505,0.001598505666853,C328-S,Fells Point
38,C338-S_velocity,0.0016346722820124,0.0016346266593014,0.0016203177611107,0.0016204288889104,C338-S,Washington Hill
