,link_name,Base,I,V,V&I,link_id,neighborhood
89,C761-S_velocity,0.007221382254997,0.0073760981960679,0.0072212303697981,0.007376978217035,C761-S,Locust Point
90,C771-S_velocity,0.0040778231335797,0.0040893312506493,0.0040656149215491,0.0040767543011576,C771-S,Locust Point
91,C772-S_velocity,0.0015317370071945,0.0015381441137626,0.0015290678029017,0.0015350977108228,C772-S,Locust Point
92,C779-S_velocity,0.0008525987389029,0.0008525332027064,0.0008525813707288,0.0008527719338649,C779-S,Locust Point
93,C79-S_velocity,0.0008303878215575,0.0004435174744108,0.0008301423470818,0.0004434021673768,C79-S,Canton
94,C7-S_velocity,0.0007493244028339,0.0006250985605261,0.0007385233477943,0.0006152206284354,C7-S,Orangeville
95,C816-S_velocity,0.0003429822491608,0.0003649581937876,0.0003460659255913,0.0003685473478917,C816-S,South Clifton Park
96,C830-S_velocity,0.0006930367898994,0.0005078626750527,0.000680147348479,0.0004968895776709,C830-S,Downtown
97,C839-S_velocity,0.0051691218928321,0.0031992739363508,0.0046745806362984,0.0029649787638235,C839-S,Eager Park
98,C84-S_velocity,1.3925482003166992e-05,1.7785855969107734e-05,1.39283123627063e-05,1.7798129071463086e-05,C84-S,Canton
99,C89-S_velocity,0.0007243651558525,0.0007355233587423,0.0007243652757433,0.00073552356834,C89-S,Canton
