,Base,I,V,V&I,link_id,neighborhood,link_name
0,0.0,0.0,0.0,0.0,timestamp,,timestamp
1,0.0,-2.8208790331599913e-05,-4.378201067100013e-06,-4.357188621379989e-05,C102-S,Patterson Park,C102-S_velocity
2,0.0,5.284347968499865e-06,-2.925956056500003e-06,2.3023225818000637e-06,C105-S,Patterson Park,C105-S_velocity
3,0.0,-0.0019379208302768005,-1.4752574240500457e-05,-0.0019491178560054005,C111-S,Baltimore Highlands,C111-S_velocity
4,0.0,-0.00038356387083149997,-2.7691510938998836e-06,-0.0003854131013056,C113-S,Baltimore Highlands,C113-S_velocity
5,0.0,-4.382448622090003e-05,-1.4747921000201301e-09,-4.382462383310001e-05,C131-S,Fells Point,C131-S_velocity
6,0.0,1.0470850934000183e-05,-1.5554002399855577e-08,1.0470319754800166e-05,C141-S,Canton,C141-S_velocity
7,0.0,1.3062916728599923e-05,-3.061053400013093e-09,1.3063291388399961e-05,C159-S,Upper Fells Point,C159-S_velocity
8,0.0,6.967452699769997e-05,-1.6698646909999414e-07,6.950165983869987e-05,C163-S,Upper Fells Point,C163-S_velocity
9,0.0,8.37513931632001e-05,-1.1815804960000655e-07,8.374937330340006e-05,C168-S,Canton,C168-S_velocity
10,0.0,1.9296044609600112e-05,-1.2719396038996314e-06,1.778424169130051e-05,C182-S,Canton,C182-S_velocity
11,0.0,2.3286370439300024e-05,-6.253366187000111e-07,2.3481430202700016e-05,C187-S,Canton,C187-S_velocity
12,0.0,-0.0021349911024463996,-7.903331459799788e-06,-0.0021388124313371,C190-S,Baltimore Highlands,C190-S_velocity
13,0.0,-0.0009812999636200999,-2.3383074834999826e-06,-0.0009830379556777,C191-S,Patterson Park,C191-S_velocity
14,0.0,1.1395968875099922e-05,-5.291809355200197e-06,6.200775242600192e-06,C211-S,Patterson Park,C211-S_velocity
15,0.0,-0.0006457045243837001,-8.257135724880002e-05,-0.0006959839445003001,C21-S,Broadway East,C21-S_velocity
16,0.0,2.04913394640004e-06,-9.886254675000022e-07,9.088919775000932e-07,C226-S,Baltimore Highlands,C226-S_velocity
17,0.0,-0.0005715301354381002,-9.431471493999942e-06,-0.0005804465969356002,C227-S,Kresson,C227-S_velocity
18,0.0,-2.3769461763299997e-05,-3.0489629109994865e-07,-2.4150436037699997e-05,C229-S,Kresson,C229-S_velocity
19,0.0,-2.733473805499977e-06,-7.350660740099992e-06,-1.0096594264799987e-05,C236-S,Orangeville,C236-S_velocity
20,0.0,-0.00023170257383259998,-1.3392393276499999e-05,-0.00024119344793129997,C23-S,Broadway East,C23-S_velocity
21,0.0,-2.5976918793997085e-06,-5.440615779199985e-06,-8.026943934399781e-06,C249-S,Madison-Eastend,C249-S_velocity
22,0.0,-8.407590471260005e-05,7.624573565000094e-06,-7.803740863799994e-05,C251-S,Madison-Eastend,C251-S_velocity
23,0.0,3.895438307629996e-05,8.298969140000355e-08,3.911812072969999e-05,C260-S,Baltimore Highlands,C260-S_velocity
24,0.0,-0.0009149769519118996,-0.00018146952683919994,-0.0010753925685649999,C26-S,Broadway East,C26-S_velocity
25,0.0,4.827922595130002e-05,-3.913728862001923e-07,4.767810568639995e-05,C274-S,Kresson,C274-S_velocity
26,0.0,1.2736943139000012e-05,-2.3704844584000002e-05,-1.6088346175400017e-05,C279-S,Broadway East,C279-S_velocity
27,0.0,-0.0007251838913398,-9.440017054320013e-05,-0.0007970447758162,C27-S,Broadway East,C27-S_velocity
28,0.0,-0.00024118651012310002,-4.902176935160001e-05,-0.00029782044002960007,C292-S,Broadway East,C292-S_velocity
29,0.0,1.9465268439998072e-07,1.3321805000007358e-08,2.556137923999933e-07,C2-S,South Clifton Park,C2-S_velocity
30,0.0,0.0002087034065106001,-0.00011213760624940007,9.43370633681999e-05,C301-S,Eager Park,C301-S_velocity
