,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,0.0,6.442248702290265e-05,6.472986268685199e-06,8.046017179189069e-05,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.0,-0.06749648703254696,-0.08046511425709657,-0.09236159187082887,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,0.0,0.00150787348447734,-0.00785686892604115,-0.006528283011957292,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,0.0,-0.01328520711395989,-0.004408830607111391,-0.017886831401191378,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,0.0,-0.10150332236482287,-0.00029663020419945507,-0.10189832228351367,J128-S_depth,J128-S,Canton,Harris Creek
5,0.0,-0.05869345134040432,-0.008968410258010096,-0.06695375695523481,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
6,0.0,-0.024535458389936093,-0.003929301508925093,-0.02833465784063849,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
7,0.0,-0.0019082435982183954,-0.0018817279441952772,-0.0038881889622661703,J136-S_depth,J136-S,Downtown,"Southside, Drains to Harbor"
8,0.0,0.011815551914535094,0.0011866449954097968,0.012802712162462787,J138-S_depth,J138-S,Downtown,"Southside, Drains to Harbor"
9,0.0,8.289419348059268e-05,-0.0006196744230825002,-0.0005346936246891087,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
10,0.0,-0.03479190440277752,-0.00011402656876191575,-0.038854460597612994,J157-S_depth,J157-S,Downtown,"Southside, Drains to Harbor"
11,0.0,-8.258980277092709e-06,-0.002424086150787097,-0.0024358022211745933,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
12,0.0,-0.0009155131000259109,-0.0010623193452566904,-0.0019751481762786127,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,0.0,1.2211710602783032e-05,-7.023871206879306e-09,1.221092007680502e-05,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
14,0.0,8.060086574890324e-05,-6.742842498269619e-05,1.4295478979603482e-05,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,0.0,-0.04048752078194878,-0.0016956152279949954,-0.04154685470280539,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,0.0,-0.012771631290090901,2.5040807530296583e-07,-0.012778303095028892,J191-S_depth,J191-S,Fells Point,Canal Street Creek
17,0.0,-4.118885624099233e-06,5.90238673289778e-06,4.173093619802559e-06,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
18,0.0,-3.296253882068001e-07,-5.012376624868864e-09,-1.518960539015346e-06,J204-S_depth,J204-S,Fells Point,Canal Street Creek
19,0.0,9.638595518168813e-06,-0.0055457182302222074,-0.0055374284282800335,J208-S_depth,J208-S,Downtown,"Southside, Drains to Harbor"
20,0.0,-0.03744009436323498,-0.0033542452008584744,-0.04021216192887389,J211-S_depth,J211-S,Fells Point,Canal Street Creek
21,0.0,-0.011178944942106417,-7.325169456562364e-07,-0.011203945019346906,J227-S_depth,J227-S,Locust Point,"Southside, Drains to Harbor"
22,0.0,-4.596882507000577e-05,2.608407504989252e-07,-4.590349867590604e-05,J231-S_depth,J231-S,Locust Point,"Southside, Drains to Harbor"
23,0.0,0.010611550179624299,-2.5615088676961273e-06,0.010613330967575302,J232-S_depth,J232-S,Locust Point,"Southside, Drains to Harbor"
