,node_name,Base,I,V,V&I,node_id,neighborhood,historic_stream
0,J105-S_volume,23.72924209431546,23.73098649429322,23.728429927369348,23.7304316916159,J105-S,Downtown,"Southside, Drains to Harbor"
1,J10-S_volume,65.90465635509987,37.01166380828338,38.34439885087741,30.90830538945001,J10-S,Downtown,"Southside, Drains to Harbor"
2,J116-S_volume,75.270473190457,76.9403260781844,71.37351994606503,72.90196191296826,J116-S,Downtown,"Southside, Drains to Harbor"
3,J119-S_volume,19.82210981563528,18.221036609315007,19.297719793543784,17.752057995823886,J119-S,Downtown,"Southside, Drains to Harbor"
4,J128-S_volume,28.008697571958383,16.140592214722293,27.9740189659016,16.09718372107245,J128-S,Canton,Harris Creek
5,J130-S_volume,113.48345874181598,85.23146784391469,108.21376928590422,81.2155393570378,J130-S,Downtown,"Southside, Drains to Harbor"
6,J131-S_volume,21.347045866448862,18.26473650462624,20.719089493934632,17.830643924810705,J131-S,Downtown,"Southside, Drains to Harbor"
7,J136-S_volume,71.5262798386391,69.63715478708792,70.95924636521158,68.99882838332188,J136-S,Downtown,"Southside, Drains to Harbor"
8,J138-S_volume,24.1916711053068,26.435003954192265,24.317100775585352,26.566273604551384,J138-S,Downtown,"Southside, Drains to Harbor"
9,J141-S_volume,23.92996556783561,23.932184553906588,23.810282371470684,23.812521230590573,J141-S,Downtown,"Southside, Drains to Harbor"
10,J157-S_volume,41.92476006792667,35.064064320619615,41.19199134821592,34.45411820240975,J157-S,Downtown,"Southside, Drains to Harbor"
11,J163-S_volume,21.78792133791084,21.796965096986032,21.43605931525062,21.444683999909223,J163-S,Downtown,"Southside, Drains to Harbor"
12,J165-S_volume,19.203092704019237,19.109025082329712,19.06530194587265,18.97341451499921,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,J171-S_volume,14.189997443393716,14.190595647434652,14.18999670397336,14.190575036898531,J171-S,Canton,"Northside, Drains to Harbor"
14,J177-S_volume,21.40808323147157,21.41445813790651,21.397326086240422,21.403760114685134,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,J182-S_volume,66.3054011943046,50.33895352721884,66.31818870434381,49.999928322634666,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,J191-S_volume,27.18922525375917,25.65406021977933,27.189219824332245,25.654062616276384,J191-S,Fells Point,Canal Street Creek
