scenario,row,timestamp,C102-S_velocity,C105-S_velocity,C111-S_velocity,C113-S_velocity,C131-S_velocity,C141-S_velocity,C159-S_velocity,C163-S_velocity,C168-S_velocity,C182-S_velocity,C187-S_velocity,C190-S_velocity,C191-S_velocity,C211-S_velocity,C21-S_velocity,C226-S_velocity,C227-S_velocity,C229-S_velocity,C236-S_velocity,C23-S_velocity,C249-S_velocity,C251-S_velocity,C260-S_velocity,C26-S_velocity,C274-S_velocity,C279-S_velocity,C27-S_velocity,C292-S_velocity,C2-S_velocity,C301-S_velocity,C314-S_velocity,C317-S_velocity,C319-S_velocity,C321-S_velocity,C325-S_velocity,C327-S_velocity,C328-S_velocity,C338-S_velocity,C340-S_velocity,C34-S_velocity,C351-S_velocity,C355-S_velocity,C361-S_velocity,C362-S_velocity,C37-S_velocity,C382-S_velocity,C3-S_velocity,C417-S_velocity,C418-S_velocity,C422-S_velocity,C449-S_velocity,C462-S_velocity,C463-S_velocity,C473-S_velocity,C474-S_velocity,C478-S_velocity,C530-S_velocity,C532-S_velocity,C548-S_velocity,C549-S_velocity,C550-S_velocity,C551-S_velocity,C556-S_velocity,C576-S_velocity,C602-S_velocity,C638-S_velocity,C650-S_velocity,C659-S_velocity,C65-S_velocity,C677-S_velocity,C681-S_velocity,C685-S_velocity,C687-S_velocity,C68-S_velocity,C69-S_velocity,C708-S_velocity,C725-S_velocity,C728-S_velocity,C729-S_velocity,C734-S_velocity,C740-S_velocity,C742-S_velocity,C744-S_velocity,C74-S_velocity,C752-S_velocity,C756-S_velocity,C758-S_velocity,C759-S_velocity,C761-S_velocity,C771-S_velocity,C772-S_velocity,C779-S_velocity,C79-S_velocity,C7-S_velocity,C816-S_velocity,C830-S_velocity,C839-S_velocity,C84-S_velocity,C89-S_velocity
V,79,1687856820000000000,0.00019898712934000314,0.00031319993144230686,0.0010358326672285838,0.00026289084378209926,6.777827390143089e-05,0.00033001859728077015,0.00024525723984783764,0.00025729965560502416,0.00033767150778190387,0.0013516362724579497,9.622736046957605e-06,0.0011617879401731974,0.00016777156403986694,0.00045132376842518324,0.0002326863176268804,0.000340188606066937,0.00032278973699779827,0.00011435517607233764,8.923294248175016e-05,9.993089420823645e-06,0.0004599267857712502,0.00016307509305303966,0.0003764991710310351,0.0006401706041158421,0.00034626174370733123,0.0002831318821429659,0.0001470398914141448,0.00012668917287586174,5.540689117894283e-05,0.0007403633526119224,0.00025399051032317537,0.000148445435835335,3.22902007314701e-06,4.777567306540215e-05,6.555336305524144e-06,0.0008663926978480674,0.0002571691056988371,0.00042157057305418415,0.00032616407077706215,7.977690880960634e-05,0.00029551816127623286,8.686107197389793e-05,0.0007201180106563166,0.00017290506391490185,0.00018680236993147263,0.0004958398897291285,0.00021249632027257583,0.002055186781263765,0.0007720739656487199,0.0007788056170224268,0.0002154554275405937,0.0022846472214659015,0.002551179543604169,0.0004107048363050979,0.0002175157975882722,0.0007059500181744258,0.0004916763057756227,1.534185611311984e-05,5.708143643450325e-05,1.3846660622887778e-05,0.000789399760081383,0.00040128417317607555,0.0001693914019241074,4.1396272493024043e-05,0.00044962330674998713,9.856449799345162e-05,0.0005787855767764779,0.0003504436885930564,0.0004220061429720003,0.0003837949041615614,7.095647744501865e-05,0.00012443074255027938,0.0005061868449220223,-0.00015546610049597528,7.80620009854356e-05,0.0005431859203568402,0.00031204597001564317,0.0006443340427798431,0.0007768270526506962,0.0006942966813328836,0.0008433972148631444,-0.0,0.00023201650572110866,0.0001780859648409495,0.00036119327143732476,0.0022455102928283636,0.0,5.375090269603012e-06,0.0027028933748101643,0.00143492179305092,0.0004327083213143448,0.00024652339063419677,0.00018232061516717277,0.00026621899946983153,0.00014088012617608176,0.00015920009403407346,0.0013281329129916496,0.0,0.00026642004383099045
V,80,1687857120000000000,0.00022936476188678011,0.00033328842310994665,0.0012139715980965513,0.00030914557755781373,7.64137458885717e-05,0.00031864750875218066,0.00024632874476429774,0.00027247574711865324,0.0003376655971847813,0.0013839758555504323,1.1934806282211614e-05,0.001297569152842345,0.0001969305390633225,0.00044582507560542406,0.00025735625780487693,0.00035807712246654704,0.00035338167211715316,0.00012245249775260029,9.608748814508733e-05,1.2904830378649771e-05,0.00047715586394191155,0.00019163445864524333,0.0003809157958440414,0.0006791366951616961,0.00036426238217290006,0.00030243650721304907,0.00016688541230278284,0.00014102702392760255,5.2462020618415355e-05,0.0008042435047966556,0.00026142734552685046,0.00016185584568979757,4.193959986500641e-06,5.080441743499534e-05,7.00072670013516e-06,0.0009434113263491887,0.00030643755398933705,0.0004212216134768837,0.00033643881983240123,7.643968322318205e-05,0.0002987993053752016,9.966937062289226e-05,0.000728394886547587,0.00018455972790142158,0.0001984644757382097,0.0004875594399416378,0.00022698806279999306,0.002136129949528251,0.00081921566339076,0.0007883986647841163,0.00022926230349922205,0.0023782386155795014,0.002602010486602476,0.0003862319554689816,0.00021430051355652853,0.0006461564517444714,0.0005204538049346111,2.055316689318877e-05,6.630986204378848e-05,1.670604666406172e-05,0.0007971972962559977,0.0004119092726202166,0.00019074471585148718,4.684351698623475e-05,0.000472092024704489,0.00010708442154016824,0.0005953410950333354,0.0003683753724798641,0.0004906165763570393,0.00039179714202126675,8.933754407027679e-05,0.00014601371729790715,0.0005139251023787695,-0.00017879103728393107,8.46110958972532e-05,0.0005574299898609943,0.0003293316467640448,0.0006401222927028749,0.0007870714713362256,0.0006678454321839452,0.0008612060414620632,-0.0,0.00021554752610895,0.00018774794222569508,0.00037899704131899716,0.00227848851939516,0.0,7.108918787961878e-06,0.002685252534873923,0.0014588918577930331,0.0004563820540835523,0.00024081331782911346,0.00020001608505506126,0.00027774049767244715,0.00012292735530573513,0.00018444293799885938,0.0014323039861153628,0.0,0.00027907665863421375
V,81,1687857420000000000,0.00023617165939063427,0.00033143417384949445,0.0013046123115075733,0.00033099047414422716,7.717458418339646e-05,0.00030805191219933755,0.00024043017616429948,0.00027557428168201696,0.00033081854639319726,0.001386291619686623,2.3855255407172297e-05,0.001371202143274651,0.00021284175264684184,0.00043159085104864527,0.0002629658153308801,0.00035796761550865066,0.0003637881669009633,0.00012221983663747581,9.721932531635399e-05,1.4573684011065247e-05,0.0004934993793727383,0.00020697228817068546,0.00037769012845797085,0.0006945864220142867,0.000370723473135888,0.0003093705688021891,0.00017422720497261475,0.00015054990531368774,4.917812698098414e-05,0.0008398197531141923,0.00026505093177942024,0.0001671990599613185,4.7132866753113925e-06,5.197281135803166e-05,6.875587445603447e-06,0.0009541529141968157,0.0003209797021067894,0.00041684712020589854,0.0003325053675196911,7.234484754129532e-05,0.0002974420396369595,0.00010767481159284892,0.0007296116904748849,0.00018658254290645135,0.000200190575307876,0.00046966980232433065,0.00023551948468305403,0.0021701658676564813,0.0008395624227131632,0.0007729993628856881,0.0002355691069681829,0.0024512032673472076,0.0026645537514228307,0.00037495734181194234,0.00020472870633458562,0.0006296111141091481,0.0005356631332820165,2.415969416489277e-05,7.617705854164514e-05,2.28025513227593e-05,0.0007883884809728877,0.0004021233778827394,0.00020050248913081728,4.88096385388974e-05,0.00047779177315401285,0.00011214147199198313,0.0005944379649772429,0.00037591126337106615,0.0005319831510247872,0.0003809372507515681,9.974030324459005e-05,0.00017096259287731775,0.0004989761313275038,-0.00017807085739473947,8.562566704062831e-05,0.0005604590040092214,0.00032546466865147043,0.0006292617153283445,0.0007792273922756335,0.0006373339240045104,0.0008566992289033682,-0.0,0.00020704405302080214,0.0001919815858801182,0.0003838885847385241,0.0022602040416267407,0.0,7.4820487745626795e-06,0.0026078022810930523,0.0014615027237081042,0.00045289476394866373,0.0002283002431395824,0.00019885414185391166,0.0002820820490414642,0.00011463321029637203,0.00019237651869493907,0.0014584859423048854,0.0,0.0002807124275348005
V,82,1687857720000000000,0.00023316683647443498,0.0003250825519662707,0.0013359231216318055,0.0003371158483864587,7.555199929278037e-05,0.0003021295199951203,0.00023570475070619715,0.0002750753568865482,0.00032467462955823947,0.0013766400971057377,4.4885329515793024e-05,0.0014023441650443094,0.00022049547660354238,0.0004216016096004551,0.0002605822366510583,0.0003535369322859607,0.0003651474597391801,0.00011977621787346174,9.627923922117992e-05,1.4992783998532513e-05,0.00050965339250082,0.0002191700704860231,0.00037317828230702617,0.0006980256470038204,0.00037342177044035,0.0003111608248423896,0.00017611537648735766,0.00015494974093958558,4.773920059615593e-05,0.000875479228952533,0.00026742137676882626,0.00017015170397797629,4.997259220159104e-06,5.217104561343359e-05,6.716137716200299e-06,0.000942581438923599,0.0003189549758190691,0.00041192059775661864,0.0003267553096697821,6.986179033612017e-05,0.00029652951770045425,0.00011197408863363058,0.000727415138525015,0.0001855703393745825,0.0001992269883107254,0.0004574489619761512,0.0002406746437775608,0.0021800082145878126,0.0008460387105230479,0.0007555754233268284,0.00023844008817802323,0.0025280588501101165,0.0027303810597720615,0.00036881546937272806,0.00019916180299347214,0.0006233047999865422,0.0005451010046752635,2.5647684092469097e-05,8.253976766245799e-05,3.096677910586639e-05,0.0007748867649941869,0.00039474589440738523,0.00020501835755051313,4.893546483419587e-05,0.00047782881391425703,0.00011327515840903878,0.0005880844286104465,0.0003786948999606969,0.0005578677963931308,0.00037135219603548616,0.00010263107559350386,0.00018693098066398743,0.00048448450196454933,-0.00017069935580664154,8.430158961694487e-05,0.000557993840494179,0.0003179839084184201,0.0006192498991028261,0.0007658712326558208,0.0006164927338807346,0.0008460557255460285,-7.337460182027923e-13,0.0002033382862914704,0.0001944583141671731,0.00038467154399451036,0.0022315485887317264,2.6636666039067585e-13,7.715270179386659e-06,0.002539434336003041,0.0014548670168746784,0.0004461781348046623,0.00021996961537762771,0.00019588657313185902,0.00028362538456679716,0.00011141126520605915,0.0001925782206262523,0.0014603832787808862,0.0,0.00027853190038939986
V,83,1687858020000000000,0.0002202538885319974,0.00030179283985408927,0.0013198773541027399,0.0003240248476901259,7.27346451772083e-05,0.0002765804907953137,0.0002211176067540864,0.00026254473325284383,0.000297639361586519,0.0012721020050612665,6.003131831234172e-05,0.0013518537632089766,0.00022005152925303135,0.00038402124897987504,0.0002503123166260219,0.00033212391536143696,0.00035365308460665447,0.00011231254930254513,9.090516053669145e-05,1.4446998106556687e-05,0.0004849509206829056,0.000219339279634972,0.0003463168657745358,0.0006528981460625214,0.00035979625026738105,0.00030210467867732325,0.00017117720709193426,0.00015522391837903703,4.358564982768984e-05,0.0009057963632525665,0.0002622951366096339,0.0001695073894023661,5.23408152537881e-06,4.9787949674740644e-05,6.162355514541135e-06,0.0009079441559009545,0.00031153004708961657,0.00038018474829216114,0.00030943352338573933,6.276124026598589e-05,0.00028397345877984243,0.00011249187990933768,0.0006871970708542834,0.00018052763114253872,0.00019261884396305992,0.00042075316699195553,0.0002390799155803948,0.002035496398481827,0.0008005229166570281,0.0006673877248963138,0.00023114386827002546,0.002574614589792417,0.0027248721556151602,0.0003228598904138973,0.0001834461481493634,0.0004885590513327698,0.0005286604153522423,2.5736455312478176e-05,8.577832256771964e-05,3.769075390508671e-05,0.0006981727994873306,0.000377675748479717,0.00020501975462094385,4.761754265983311e-05,0.0004512276218817742,0.00011036743873993781,0.0005377969058136448,0.00036366906376593297,0.0005736104123566198,0.000339359894991785,0.00010202206999688728,0.00019109714942996828,0.00043226162774943953,-0.00016107574654654032,8.142275977283763e-05,0.0005158705105279513,0.0002983350836369884,0.0005630868837429097,0.0006957576699022495,0.0005115252404630819,0.0007639396726061581,-0.0,0.00018213825586519178,0.0001905837560689753,0.0003621294694432497,0.001970074775562016,0.0,5.650161463490352e-06,0.002174393260510553,0.0013432340039353854,0.00042207046330121264,0.00019524101810585294,0.00018876861705962257,0.00027539591508778577,9.299840396584905e-05,0.00018685480987775592,0.0013907206251211855,0.0,0.0002609445702723598
V,84,1687858320000000000,0.00018504952928590827,0.00025249328687648926,0.0011451538319621403,0.00027020603621292583,6.232140742259466e-05,0.00024583371935919693,0.00019220995332743228,0.00023098105834180695,0.0002620061246696881,0.001119710597492016,6.847516262560966e-05,0.0011794009098648505,0.00019518521139488793,0.00032946616211388015,0.00021584188270147567,0.00028718308503813646,0.00030987256871221663,9.60132531584475e-05,7.745132245038231e-05,1.1479882830250942e-05,0.00044796794480859075,0.00018977537794203207,0.0003085680195639211,0.0005628170656810429,0.00032189818918501286,0.00027236395723915005,0.00014473612713113075,0.0001432198984594062,3.664975175843313e-05,0.0008915319314000547,0.0002473164533505854,0.00015567764089479457,4.841274490766046e-06,4.351171127385927e-05,4.706420251564823e-06,0.0007973694726364364,0.0002712232035645126,0.00034262723677078963,0.0002682496653456377,5.1451206075727194e-05,0.00026381040083354513,0.00010454036142959591,0.0006316538270512033,0.0001605878441517724,0.0001712839052705975,0.00036050691415358364,0.00022450435988036495,0.0018374876701138891,0.0006849230880540416,0.0005685772125529634,0.0002092729982330731,0.002521007274806465,0.002692749934412751,0.0002847328689795813,0.00014196273300803888,0.0004831675076184089,0.0004778262145794196,2.129671428450946e-05,8.358342963652952e-05,4.2459791364613936e-05,0.0006128251606819905,0.0003309631323920132,0.00018823775286101757,4.226452342204927e-05,0.0003936218392666239,0.00010006296139494535,0.000466091058782952,0.0003268061682894082,0.0005455269997461979,0.00028308844522556407,9.24975960477243e-05,0.00017600019368569473,0.0003565110052620924,-0.00014126902991970982,7.343232172021482e-05,0.00046184892074295936,0.00024747286912237204,0.0005053287338183623,0.0006100909838831064,0.00042503876602554023,0.000670602501793158,-0.0,0.0001550364869347333,0.00017061308925156213,0.0003237483463430431,0.0017593246398116653,0.0,1.1012508580086073e-06,0.0018728157979593096,0.0012443131047294867,0.00036067061428125135,0.00015893120039450444,0.00015502709251669062,0.0002527401027792229,7.6329939384724e-05,0.00016043343377255086,0.001165060731913672,0.0,0.00022268074754609835
V,85,1687858620000000000,0.00017022705301309354,0.0002485019464347032,0.001054906758162482,0.0002450033151697912,5.668276739493414e-05,0.00026089051009929484,0.00019586989927530913,0.00022694972526732596,0.0002733250471259368,0.0011269665018495603,6.367379885963831e-05,0.0011234469199438743,0.0001790278748965249,0.0003471065498507274,0.00019938631818646344,0.0002821059528481366,0.0002935720220140261,9.300489984720945e-05,7.435651970496157e-05,9.446565615048315e-06,0.0004641859693088858,0.00018832767008339886,0.00031246764281617743,0.000554706378616531,0.00031818612752080927,0.0002637043288374042,0.000134222555040029,0.00013450798276740792,3.957262878591716e-05,0.0008880083349178226,0.00024728543401426385,0.00015015567984293324,4.251140876230151e-06,4.209998598698832e-05,4.5710670683901575e-06,0.0007524592243262461,0.00024011749729063427,0.0003515306570670842,0.0002667253266348494,5.607655710083283e-05,0.00026432474229619204,9.513527598693187e-05,0.0006381394373816084,0.0001549743046114061,0.00016554575950336812,0.0003742911239930715,0.0002199917337136824,0.0018327621406721408,0.0006755024618241717,0.000584229929683721,0.00020470821015344104,0.002533738868968758,0.0027145227222021345,0.00031745105025308637,0.00015056161837680005,0.0005693201123231492,0.00047020316079815467,1.7249500497442265e-05,7.709067883111962e-05,4.139130790720669e-05,0.0006256582379438545,0.00033052173913507857,0.0001770972374815822,3.860588534796671e-05,0.0003904299853313033,9.407042450062303e-05,0.0004669529715432882,0.0003252303532973836,0.0005252544027383511,0.0002900962748256506,7.970473727192242e-05,0.00015295829437164796,0.0003693266209808411,-0.0001310199661649417,6.82806495934857e-05,0.00046534518974210314,0.0002448793851388464,0.0005229380036663782,0.0006263056090334969,0.0004699794115666724,0.0006781934041319266,-0.0,0.00017477448112813605,0.00016641881329836468,0.0003206500799101344,0.0018062377565281947,0.0,9.492497951661836e-07,0.0019682848102228253,0.0012622784378279795,0.00035709200455957845,0.00017181266957222484,0.00014425391186418169,0.00024941245576083794,9.606253112979926e-05,0.0001474992485841498,0.0011098126108449206,0.0,0.0002167632110040344
V,86,1687858920000000000,0.00017211636286007683,0.0002584464175392686,0.001045892485768364,0.0002444745639220274,5.775742947346832e-05,0.0002768364800755823,0.00020607213272749334,0.00023170687234782395,0.00028643723996154663,0.0011590730351812766,5.234531876595445e-05,0.0011266159845207588,0.00017619889318018408,0.0003714045750525372,0.00020413108169500731,0.00029077360446539677,0.0002980221852600149,9.687649961350637e-05,7.557236027666979e-05,9.027711623015759e-06,0.00047948073518931384,0.00019754747491529658,0.00032242569507992823,0.0005662053462827535,0.0003237507891548868,0.0002659108068203286,0.00013514496684159506,0.00013163459217953107,4.3356526950122185e-05,0.0008945538263410037,0.0002498549627753612,0.00015170511188889455,4.162636756151842e-06,4.266421766103336e-05,4.960409588942909e-06,0.0007668343206488843,0.00023696320066364014,0.00036342910042622167,0.0002774768569963464,6.170109600206873e-05,0.000269679938534393,9.066354080121598e-05,0.0006505746220545822,0.00015763534571668056,0.00016966994474704782,0.0003994076257457643,0.00022091665177292538,0.001864650078451636,0.0006883265134286797,0.0006181003650464439,0.00020640109257756263,0.002539139770081093,0.0027096138616930963,0.00033540146679609487,0.0001667923472893246,0.000600911505306214,0.00047576086068644083,1.597685427474293e-05,7.251442456083652e-05,3.6276091364477144e-05,0.0006493813372948523,0.0003442774507195089,0.00017614515873953652,3.804686106162561e-05,0.00039941033907508306,9.223281940897967e-05,0.00048270026557944377,0.0003295364318280905,0.0005296306822881046,0.0003077731490314044,7.456699786705742e-05,0.0001369486793189928,0.00039413652487213166,-0.00013172935375537433,6.827865102881266e-05,0.00047675685027757643,0.00025610376768576883,0.0005448378217275935,0.000649406164880976,0.0005115980499552592,0.0007036555891480248,-0.0,0.00018701614519495214,0.0001676436634073851,0.00032642310981467233,0.0018735580771205693,0.0,1.5699703812086295e-06,0.0021052832440738765,0.0012828681910015808,0.0003681896308836773,0.00018858686731657243,0.00015204024572539916,0.0002529338411337973,0.00010718735950699594,0.000147336554993901,0.0011417286539929148,5.933750986208914e-13,0.00022300435194649016
V,87,1687859220000000000,0.0001805941739428945,0.0002706782905785801,0.0010709536021034527,0.0002547265186708908,6.1382245527894e-05,0.00028623333139785745,0.00021428799780056257,0.00023810512075725805,0.0002952987951299144,0.0011959527816212726,4.804720444291639e-05,0.00115431987978841,0.0001800541172301769,0.0003886308019244744,0.00021527115312725676,0.0003015185530116301,0.00030816723732723586,0.00010202694341713562,7.858090930250234e-05,9.534159899644324e-06,0.0004936444284699224,0.00020867960024224154,0.0003325024802480666,0.0005835170749789203,0.0003307523120545402,0.0002718163458030489,0.00013978317317736496,0.00013227345395874584,4.5877971430164426e-05,0.0008918919273008153,0.0002527193460539026,0.00015467823399825575,4.267354159386856e-06,4.3950160500965563e-05,5.360233344921552e-06,0.0007973805795486701,0.00024667130439468395,0.0003740789856587496,0.00028861815861737106,6.51013950614149e-05,0.0002747031256146889,9.076372821309788e-05,0.000663904222635584,0.0001622660746843132,0.0001756084422128575,0.0004183115574006524,0.00022381636682912163,0.0019097823231331874,0.0007092661726099625,0.0006503091815165722,0.00021026695393982947,0.0025261674522770155,0.0026946262654498564,0.0003463924711817087,0.00017718532394698244,0.0006130527897212309,0.0004848748085629984,1.6307931797156024e-05,7.126507041384961e-05,3.192987907631065e-05,0.0006750107564701399,0.00035829398911882296,0.0001793579290711367,3.932871653454472e-05,0.00041068728761666006,9.346468684603834e-05,0.0005009069729701314,0.0003361691710038987,0.0005391739209662363,0.00032384012238818036,7.587947083185084e-05,0.00013192673552897977,0.00041517293522051946,-0.0001370924647457915,7.068765465613896e-05,0.0004897086710364746,0.0002687616565257066,0.000563621205643692,0.0006733693058945892,0.0005451353387953771,0.0007307250012500534,-0.0,0.00019298711534496035,0.00017109469113473893,0.0003346491793512524,0.0019374172197997566,0.0,2.3797523941333204e-06,0.002221294288387868,0.0013078085845992903,0.00038185755890975933,0.0002002454691757245,0.00016204292666243333,0.0002582448694002654,0.00011119079354919833,0.00015263024275990238,0.0011946606396221096,0.0,0.00023313503725382487
V,88,1687859520000000000,0.000183545263090133,0.00026596875151894966,0.0010908129607652415,0.0002560740609089068,6.354173386921216e-05,0.000267773317357729,0.00020785132350269954,0.0002344130204181089,0.00027989746302538554,0.0011397027209538275,4.924110083210099e-05,0.001136789984975317,0.00018254460596326278,0.00036614058828710847,0.00021927358155551807,0.0002970460900799416,0.0003094708550970903,0.00010273428583076602,7.794837107967856e-05,1.0106695506355981e-05,0.00047403039903550853,0.00021069529510382002,0.00031768910516939025,0.0005641963039884583,0.0003240889529303692,0.0002696979886213777,0.00014139127568862586,0.00013372020675038262,4.3654265258945315e-05,0.0008804243092646285,0.00024888158706934307,0.00015512669417623207,4.458203140806282e-06,4.300003796126131e-05,5.217261041029516e-06,0.0008051148105145287,0.0002583518030979209,0.000354601486169385,0.0002845256372237762,6.07649937042215e-05,0.00026818487343054645,9.279687096232999e-05,0.0006390418082063721,0.00016330836407308863,0.00017496703240781105,0.00040207396940006616,0.00022259440499698105,0.0018130529755380725,0.0006885403795975177,0.0006019532957949375,0.00020680725825711962,0.0024890194411202756,0.0026255514984002445,0.00031140704002336085,0.00017027794972619136,0.0004864243825188948,0.0004759341372603392,1.7103371548558683e-05,7.21284081881136e-05,3.0195260805977927e-05,0.0006395030987159129,0.000357385410575528,0.00018142023505082218,4.010975696043097e-05,0.0003990798877094143,9.443382765299857e-05,0.00047936829213912375,0.0003280750160246044,0.0005390783742122194,0.0003111750999715361,7.95905473139582e-05,0.00013226262012551958,0.0003920270031595872,-0.0001408042327174902,7.242836969436757e-05,0.000466957923620878,0.0002670926471931085,0.0005276622793630356,0.0006340291194235464,0.00047378364544895684,0.0006867329248088011,-0.0,0.00017612157282230278,0.00017072571921525134,0.00032497907869454245,0.0017728138696388,0.0,1.952074384751798e-06,0.0019887208486321565,0.0012336626907977627,0.00037920845814612105,0.00018656821355055692,0.0001653524465507369,0.0002546552432156755,9.400487686030982e-05,0.00015619904362882458,0.0011766633557578113,0.0,0.00022746404732447195
V,89,1687859820000000000,0.00016206586292024562,0.0002334659882227526,0.0009996311668801585,0.0002228352731581309,5.6605344901668414e-05,0.00024122109293276062,0.0001837963607360372,0.0002125298979219496,0.0002539780715142375,0.0010217494867282805,5.083123532079867e-05,0.0010265101122276482,0.00016383513183622583,0.0003194938965240109,0.00019246495940404855,0.000263519876180307,0.00028102146547673247,9.206769405762417e-05,7.002402662572729e-05,8.75385715062248e-06,0.00043746417698162774,0.00018335774511177893,0.0002890938558450702,0.0004957720658740731,0.0002950265792911026,0.0002470772424813148,0.00012195572123774445,0.0001273812004751573,3.677624044388126e-05,0.0008330858003903235,0.00023598249349419094,0.0001426077155225728,4.111128305892345e-06,3.806764273504777e-05,4.080273311961788e-06,0.0007264252658809791,0.00023795691622990583,0.0003246653698350695,0.00025133816590040955,5.067077812803799e-05,0.00024879846672337327,8.902509821867859e-05,0.000595669768167873,0.00014865069846251364,0.0001575636666633951,0.0003511526210988609,0.00020975884478757246,0.001668969640092238,0.0006019355623510959,0.0005287390176846977,0.0001896610277068996,0.002380380984191982,0.00255840028711022,0.0002763814550902835,0.00013539469724972117,0.0004804138769059601,0.00043460574919557815,1.5221014151400015e-05,7.001230713592038e-05,3.0442821627511982e-05,0.0005763242818142085,0.0003169765984598187,0.0001676383062270596,3.6678051614061715e-05,0.0003594638031184948,8.950645037555855e-05,0.00042440873909591466,0.00030034738805710985,0.0004984961605563663,0.00027217011449166947,7.590372240466896e-05,0.00012560123271653854,0.0003381512605852498,-0.00013020547257898863,6.732468612112512e-05,0.000426449263744543,0.00023341449618201741,0.0004830414251315094,0.0005811445574558379,0.00040786573230972933,0.0006153171097745408,-0.0,0.00015121546939652765,0.00015370408539407452,0.00029397734920476613,0.0016426591516104994,0.0,1.318503753716093e-07,0.001764836652127119,0.00117378906333075,0.0003415109930490753,0.0001569835469588184,0.00013744232985884124,0.00023623726051409305,7.762480895419961e-05,0.0001411691483549285,0.0010170087675422034,0.0,0.00019811902002066684
V,90,1687860120000000000,0.0001540311162488293,0.00023552732165892773,0.0009434822018601729,0.00021193994918083635,5.324230964944648e-05,0.0002583753897389088,0.00019078402407769372,0.00021373095586266623,0.00026831371452301715,0.001055991990226188,4.373371338638947e-05,0.0010098664847135394,0.0001552673825059337,0.0003417293186638348,0.00018306475982696283,0.0002652779881319702,0.00027459229976436366,9.094862873153759e-05,6.928302333246059e-05,7.646948835529871e-06,0.0004556286147192196,0.00018286541538700094,0.00030037017986636946,0.0005028705636925559,0.00029650990786071524,0.00024387131168200212,0.00011634886426658573,0.00012133636078785958,4.026405186935225e-05,0.0008119581632813675,0.00023747784866101716,0.0001389786593286292,3.6344178094642596e-06,3.809552684775212e-05,4.145208772472211e-06,0.0007056436567399421,0.0002173408104948033,0.00033968083050317456,0.00025619503622541397,5.601289024775933e-05,0.00025440065031611536,8.286109978428388e-05,0.0006123400786854039,0.00014624131694188476,0.0001554861891271438,0.000369655102712931,0.00020716965583211103,0.0017011954832625107,0.0006083273590724432,0.0005587916547929639,0.00018871540089731778,0.0023688363573900473,0.0025709038459613308,0.00031262866582813646,0.0001458756527030672,0.0005683654683225353,0.0004348828690033506,1.3242455151553565e-05,6.474528194811713e-05,2.8225695784701066e-05,0.0006012564608350765,0.000319895980604955,0.00016078660975361292,3.45904749977187e-05,0.00036543493497060575,8.683299475662435e-05,0.0004366179192046768,0.0003041125612821403,0.00046963831982848,0.00028434726977465987,6.845781383573266e-05,0.00011657373961534272,0.00035728501462689756,-0.00012674375840773724,6.443377660456584e-05,0.00043935696139908666,0.00023627471962005928,0.0005097551763246651,0.0006100588357760832,0.0004616385234698636,0.0006401864817284084,-0.0,0.00017264863621879262,0.00015284702748319924,0.0002976818174280338,0.0017272557509411864,0.0,1.0844970611110453e-07,0.0019029569128257578,0.0012089119812411582,0.0003412653164026053,0.00017158597330456547,0.00013130042897722575,0.00023718856404685083,9.803555878291866e-05,0.00013286616215601194,0.0010113230502756018,5.784550604266267e-13,0.00019704221660312164
V,91,1687860420000000000,0.0001549370665291982,0.00023622441224875818,0.0009455494271452704,0.00020926674040000633,5.4575177952140015e-05,0.0002527261013788385,0.0001907710988546779,0.00021300023396305474,0.000262878265943124,0.0010206144394589109,3.5568730776128333e-05,0.0009863608432305441,0.00015382267271372413,0.00033497615822581533,0.00018662989946436375,0.000265636687224767,0.0002757658678445394,9.196992118168802e-05,6.907030371414936e-05,7.551359515390726e-06,0.0004420997354549165,0.0001867673823593358,0.00029180454871232503,0.000490436415608067,0.00029381095856933196,0.00024230403675930536,0.00011774138037865718,0.00012030391121628265,4.056825034725882e-05,0.0008098006174680518,0.0002351661051204695,0.00013958365391614666,3.663338708485792e-06,3.728130090014477e-05,4.241389998786138e-06,0.0007145251259736329,0.00022050743747490002,0.00032737270576138736,0.00025769462397763154,5.57179015722564e-05,0.00025148017202551167,8.130819438065879e-05,0.0005949991019374888,0.00014812663767867744,0.00015646281225296295,0.0003691941345314031,0.00020557179363979284,0.0016283073047700936,0.0005988758109386174,0.0005315211664993721,0.00018605207459126125,0.002350963470328812,0.002514040743486641,0.00029193279774991404,0.00015217460507800217,0.0004720486162569711,0.0004289478769053265,1.2875708409844621e-05,6.266068669084118e-05,2.4995455905101743e-05,0.0005830881739444605,0.0003288539750948963,0.00016094112998389474,3.445055836247311e-05,0.00036031502740869586,8.581222860020877e-05,0.00042537287535368145,0.00029786853910079,0.00046616003676875744,0.00028242388476982133,6.659242745355998e-05,0.00010937279605125029,0.0003506485748598992,-0.0001295208143968765,6.498674369653086e-05,0.0004254897668523364,0.0002402776859975458,0.0004864624023940161,0.0005877038967218212,0.00042198928274810114,0.0006116203037717764,-0.0,0.00016525642041364825,0.0001524336182908767,0.00029154177027302633,0.0016066250435116025,0.0,7.82640387221001e-08,0.0017600791158209745,0.0011455924531467657,0.00034706387095758545,0.0001688135274759863,0.00013792532602327154,0.00023464632830986316,8.979629847054469e-05,0.00013399200148722737,0.0010065009928000657,0.0,0.00019885012793758488
