,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,0.0,0.0002780849662592788,-3.4938278141993795e-06,0.0003133830863683851,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.0,-0.03658871304081482,-0.004854071709201796,-0.04619525242660441,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,0.0,-0.025270270381153287,-0.0021804020145153036,-0.028753798119641183,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,0.0,-0.021908592445137903,-0.0009012626751622038,-0.0244532534796629,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,0.0,-0.05940869544467589,-0.0026099761360453,-0.062352076001405216,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
5,0.0,-0.0284471240606739,-0.0012633714819274972,-0.030276649853986495,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
6,0.0,2.856936995271342e-05,-0.00041918646210989396,-0.00039126718714069253,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
7,0.0,4.531263580687117e-06,-0.001454763202128312,-0.0014511568344311165,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
8,0.0,-0.0006437730278336939,-0.0007108267212338759,-0.0013526927431132818,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
9,0.0,2.308001473966259e-07,1.6238776989752068e-09,2.3175141229681007e-07,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
10,0.0,3.4120305539314666e-05,-3.979097164957812e-05,-5.701643131600376e-06,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
11,0.0,-0.04185710849833063,-0.0007509512875937263,-0.042517081528441025,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
12,0.0,-0.0055633298383323815,-9.06427294333767e-10,-0.005563334522151991,J191-S_depth,J191-S,Fells Point,Canal Street Creek
13,0.0,1.789824197240275e-05,1.2250571752997486e-06,2.350280542820493e-05,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
14,0.0,6.010394099087435e-09,-9.220998964387661e-12,4.9322874950963325e-09,J204-S_depth,J204-S,Fells Point,Canal Street Creek
