,link_name,Base,I,V,V&I,link_id,neighborhood
0,timestamp,1.68795852e+18,1.68795852e+18,1.68795852e+18,1.68795852e+18,timestamp,
1,C102-S_velocity,0.0028397143714099,0.0031021253380584,0.0028394806411907,0.0030798274103855,C102-S,Patterson Park
2,C105-S_velocity,0.0015278250923628,0.001463194379714,0.0015239802459646,0.0014596367077067,C105-S,Patterson Park
3,C111-S_velocity,0.0107611411885437,0.0083784358457527,0.0107446631402673,0.0083578684352875,C111-S,Baltimore Highlands
4,C113-S_velocity,0.0025835824362222,0.0018605866545204,0.0025781760209622,0.0018600172063097,C113-S,Baltimore Highlands
5,C131-S_velocity,0.000428172336656,0.000340744069737,0.0004281724212437,0.0003407439855669,C131-S,Fells Point
6,C141-S_velocity,0.0015830377744438,0.0016011200653888,0.0015830379036274,0.0016011200048411,C141-S,Canton
7,C159-S_velocity,0.0009234416767202,0.0009330092831146,0.0009234415538766,0.0009330094209421,C159-S,Upper Fells Point
8,C163-S_velocity,0.0013047477953765,0.0013679183740373,0.0013044954909243,0.0013677786785469,C163-S,Upper Fells Point
9,C168-S_velocity,0.0018540000910619,0.0019537673654411,0.0018540002975059,0.001953767334675,C168-S,Canton
10,C182-S_velocity,0.0058661034059734,0.005985040599585,0.0058641882778492,0.0059830579792365,C182-S,Canton
11,C187-S_velocity,0.0002642936010485,0.000284557626562,0.0002641750963609,0.0002820214354647,C187-S,Canton
12,C190-S_velocity,0.0121461143136064,0.0127718367149747,0.0120919570243698,0.0127029655341712,C190-S,Baltimore Highlands
13,C191-S_velocity,0.0030910933069024,0.0032173977328725,0.0031244943826905,0.0032413522475158,C191-S,Patterson Park
14,C211-S_velocity,0.0026177066120096,0.0026262106597006,0.0026113891857198,0.0026183842803173,C211-S,Patterson Park
15,C21-S_velocity,0.0040617939634326,0.0031815998655566,0.0039496717205115,0.0030522739310717,C21-S,Broadway East
16,C226-S_velocity,0.0019019686758969,0.0019612125435775,0.00189954567801,0.0019590691209614,C226-S,Baltimore Highlands
17,C227-S_velocity,0.0033229347668898,0.0028107979931355,0.0033097883328187,0.0027964049207781,C227-S,Kresson
18,C229-S_velocity,0.0007374308546309,0.0008100218407822,0.0007382154651433,0.0008102306440217,C229-S,Kresson
19,C236-S_velocity,0.0006875315260122,0.0006943188888638,0.000677479118973,0.0006842330969797,C236-S,Orangeville
20,C23-S_velocity,0.0008254342100968,0.0004928417600428,0.0008122140939074,0.0004687288478149,C23-S,Broadway East
21,C249-S_velocity,0.0035186556411217,0.0035498545009035,0.003511547205166,0.0035427782433193,C249-S,Madison-Eastend
22,C251-S_velocity,0.0018668501000901,0.0017753949016502,0.0018790977391422,0.0017985730494713,C251-S,Madison-Eastend
23,C260-S_velocity,0.0017108776322199,0.0018671309361677,0.0017119335896875,0.0018681474069567,C260-S,Baltimore Highlands
24,C26-S_velocity,0.0054336849737096,0.004622019450321,0.005101685758627,0.0043678667389576,C26-S,Broadway East
25,C274-S_velocity,0.0016261788866726,0.0016979902309077,0.0016254519536512,0.0016972142232317,C274-S,Kresson
26,C279-S_velocity,0.001324735364932,0.0013634705214691,0.0012823581971402,0.0013206686427201,C279-S,Broadway East
27,C27-S_velocity,0.0023792263402709,0.0016692087105629,0.002241508613363,0.0015514269556241,C27-S,Broadway East
28,C292-S_velocity,0.0014664909039276,0.0011961376718757,0.0013847829494064,0.0011302042376665,C292-S,Broadway East
29,C2-S_velocity,0.0006590439296276,0.0006767183033261,0.000662241621342,0.0006785786481133,C2-S,South Clifton Park
30,C301-S_velocity,0.0032192437167354,0.0034758866873448,0.0030133514803245,0.0032843558488622,C301-S,Eager Park
31,C314-S_velocity,0.0012563025134802,0.0012508696622567,0.0012457648936134,0.0012405519268931,C314-S,Dunbar-Broadway
32,C317-S_velocity,0.0012205218094124,0.0007809157230038,0.0012083158234118,0.000773403570944,C317-S,Dunbar-Broadway
33,C319-S_velocity,0.000162907841021,3.727345494733842e-05,0.0001599501778312,3.6798618703828285e-05,C319-S,Washington Hill
34,C321-S_velocity,0.0006236600738361,0.0003012528719163,0.0006333547447089,0.0003026580264188,C321-S,Washington Hill
