,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood
104,-0.01078733752884009,-0.05732558333090454,0.0,-1.3218764930603404,-0.19514046864450574,-0.16108119598630433,-1.3998185111301302,J748-S_flow,J748-S,"('Washington Hill', 'Canal Street Creek')"
105,-0.0006284449249953639,-0.820363074676639,0.0,-0.8475786709367896,-0.008635297863542668,-0.14581157971728498,-0.9534998831469759,J749-S_flow,J749-S,"('Fells Point', 'Canal Street Creek')"
106,-7.503403520692231e-05,-1.2368247563898649e-06,0.0,-9.482323130249881e-06,1.3192797398975387e-05,-0.01132825407431648,-0.011319848630474638,J751-S_flow,J751-S,"('Fells Point', 'Northside, Drains to Harbor')"
107,-0.001007443622523141,-1.660621355803471e-05,0.0,-0.00012731430394463672,0.00017713294461962903,-0.18366182325100322,-0.18360701891884101,J756-S_flow,J756-S,"('Upper Fells Point', 'Northside, Drains to Harbor')"
108,-4.180584945823185e-05,-6.983491060985614e-07,0.0,-5.287575479684392e-06,7.338803163392527e-06,-0.015525023242294544,-0.015520695197531964,J758-S_flow,J758-S,"('Fells Point', 'Northside, Drains to Harbor')"
109,-3.077294737940939e-05,-2.5077410132912092e-06,0.0,0.005945109183873365,-2.8273977729309507e-05,-4.329087653909269e-06,0.005958368910797818,J760-S_flow,J760-S,"('Fells Point', 'Northside, Drains to Harbor')"
110,-0.00015020957913103317,-0.7287642447055358,0.0,-0.9318113317400512,-0.01848908720042397,-0.13155954118157753,-1.0357624542808836,J761-S_flow,J761-S,"('Fells Point', 'Canal Street Creek')"
111,0.0005798744914247145,-2.467551027285353e-05,0.0,-7.155897979238546e-05,7.402653082078103e-05,-0.0038905900776202706,-0.003711475115621088,J762-S_flow,J762-S,"('Canton Industrial Area', 'Northside, Drains to Harbor')"
112,-8.683264904774113e-05,-2.4184691072015596e-06,0.0,-0.061212316781934284,1.2182239964797503e-05,-0.020498772921602404,-0.08003226368032901,J764-S_flow,J764-S,"('Fells Point', 'Northside, Drains to Harbor')"
113,0.0001120878257671043,-1.5822600124892894e-05,0.0,-0.06039621246590188,0.00010110060527879217,1.753394457970625e-05,-0.06038098653309443,J765-S_flow,J765-S,"('Fells Point', 'Northside, Drains to Harbor')"
114,5.656447618740401e-06,1.6812745595728984e-07,0.0,-0.0017349800754757894,-6.637695557643042e-07,-0.3997657811035973,-0.40163358236942415,J772-S_flow,J772-S,"('Canton', 'Northside, Drains to Harbor')"
115,0.0,0.0,0.0,0.0015110355671236197,0.0,-0.01251937797099234,-0.010451965661465557,J782-S_flow,J782-S,"('Patterson Park', 'Harris Creek')"
