,Base,I,V,V&I,link_id,neighborhood,link_name
0,0.0,0.0,0.0,0.0,timestamp,,timestamp
1,0.0,0.0002624109666485002,-2.3373021919986803e-07,0.00024011303897560022,C102-S,Patterson Park,C102-S_velocity
2,0.0,-6.463071264879998e-05,-3.8448463982000344e-06,-6.81883846561e-05,C105-S,Patterson Park,C105-S_velocity
3,0.0,-0.0023827053427909993,-1.6478048276400564e-05,-0.0024032727532562,C111-S,Baltimore Highlands,C111-S_velocity
4,0.0,-0.0007229957817018,-5.406415259999898e-06,-0.0007235652299124999,C113-S,Baltimore Highlands,C113-S_velocity
5,0.0,-8.7428266919e-05,8.45877000171455e-11,-8.742835108909998e-05,C131-S,Fells Point,C131-S_velocity
6,0.0,1.8082290945000074e-05,1.291836000151536e-10,1.808223039730019e-05,C141-S,Canton,C141-S_velocity
7,0.0,9.56760639440001e-06,-1.2284359998410849e-10,9.567744221900074e-06,C159-S,Upper Fells Point,C159-S_velocity
8,0.0,6.317057866079981e-05,-2.5230445220006045e-07,6.303088317039982e-05,C163-S,Upper Fells Point,C163-S_velocity
9,0.0,9.976727437920009e-05,2.0644400013265785e-10,9.976724361309992e-05,C168-S,Canton,C168-S_velocity
10,0.0,0.00011893719361160023,-1.915128124200388e-06,0.00011695457326310003,C182-S,Canton,C182-S_velocity
11,0.0,2.0264025513499985e-05,-1.1850468759999448e-07,1.772783441619997e-05,C187-S,Canton,C187-S_velocity
12,0.0,0.0006257224013682984,-5.4157289236600806e-05,0.0005568512205647996,C190-S,Baltimore Highlands,C190-S_velocity
13,0.0,0.00012630442597010016,3.3401075788100365e-05,0.0001502589406134,C191-S,Patterson Park,C191-S_velocity
14,0.0,8.50404769099991e-06,-6.317426289799942e-06,6.77668307699688e-07,C211-S,Patterson Park,C211-S_velocity
15,0.0,-0.0008801940978760002,-0.00011212224292109999,-0.0010095200323609003,C21-S,Broadway East,C21-S_velocity
16,0.0,5.9243867680599735e-05,-2.4229978869000357e-06,5.7100445064500044e-05,C226-S,Baltimore Highlands,C226-S_velocity
17,0.0,-0.0005121367737543001,-1.3146434071100149e-05,-0.0005265298461116998,C227-S,Kresson,C227-S_velocity
18,0.0,7.259098615130003e-05,7.846105124000588e-07,7.279978939080003e-05,C229-S,Kresson,C229-S_velocity
19,0.0,6.7873628516000725e-06,-1.0052407039199958e-05,-3.298429032499951e-06,C236-S,Orangeville,C236-S_velocity
20,0.0,-0.00033259245005399997,-1.3220116189399992e-05,-0.0003567053622819,C23-S,Broadway East,C23-S_velocity
21,0.0,3.1198859781800085e-05,-7.108435955699953e-06,2.4122602197600065e-05,C249-S,Madison-Eastend,C249-S_velocity
22,0.0,-9.145519843989998e-05,1.2247639052100035e-05,-6.82770506188e-05,C251-S,Madison-Eastend,C251-S_velocity
23,0.0,0.00015625330394779995,1.0559574675998024e-06,0.00015726977473679992,C260-S,Baltimore Highlands,C260-S_velocity
24,0.0,-0.0008116655233886003,-0.0003319992150826005,-0.0010658182347520005,C26-S,Broadway East,C26-S_velocity
25,0.0,7.181134423510003e-05,-7.269330213998792e-07,7.103533655909993e-05,C274-S,Kresson,C274-S_velocity
26,0.0,3.8735156537099934e-05,-4.237716779180011e-05,-4.066722211900145e-06,C279-S,Broadway East,C279-S_velocity
27,0.0,-0.000710017629708,-0.00013771772690790007,-0.0008277993846467998,C27-S,Broadway East,C27-S_velocity
28,0.0,-0.00027035323205190013,-8.170795452120002e-05,-0.0003362866662611,C292-S,Broadway East,C292-S_velocity
29,0.0,1.7674373698499954e-05,3.1976917143999818e-06,1.953471848569995e-05,C2-S,South Clifton Park,C2-S_velocity
30,0.0,0.0002566429706094002,-0.00020589223641090003,6.511213212679993e-05,C301-S,Eager Park,C301-S_velocity
31,0.0,-5.432851223499983e-06,-1.053761986679995e-05,-1.5750586587099996e-05,C314-S,Dunbar-Broadway,C314-S_velocity
32,0.0,-0.00043960608640859994,-1.2205986000599902e-05,-0.0004471182384684,C317-S,Dunbar-Broadway,C317-S_velocity
33,0.0,-0.00012563438607366158,-2.957663189799998e-06,-0.0001261092223171717,C319-S,Washington Hill,C319-S_velocity
34,0.0,-0.00032240720191980003,9.6946708728e-06,-0.00032100204741730004,C321-S,Washington Hill,C321-S_velocity
35,0.0,-6.975368615400133e-06,-8.567940659440004e-05,-6.022300210129991e-05,C325-S,Fells Point,C325-S_velocity
