,BGN,BGNx3,Base,I,UG+I,V,V&I,node_name,node_id,neighborhood,historic_stream
0,-2.830203249537533e-08,-8.905311058016174e-08,0.0,0.0006629812201868202,0.0006626972987714141,1.2754854396612725e-05,0.000756995025146423,J105-S_depth,J105-S,Downtown,"Southside, Drains to Harbor"
1,0.0060648147113204764,0.0060650246203848845,0.0,-0.0031463252125198127,0.0035382369261081903,-0.006304829231554815,-0.0191354217288979,J10-S_depth,J10-S,Downtown,"Southside, Drains to Harbor"
2,-2.2303820160218812e-07,-6.555515857931127e-08,0.0,-0.025965780866468585,-0.025966021349392493,-0.002149145355520382,-0.02931815733095658,J116-S_depth,J116-S,Downtown,"Southside, Drains to Harbor"
3,-2.297782700222406e-08,-6.903150800985358e-09,0.0,-0.021641197377846894,-0.0216411270626361,-0.0014423172346971908,-0.0243379116515256,J119-S_depth,J119-S,Downtown,"Southside, Drains to Harbor"
4,-1.6124211130008614e-05,-0.00020493560364370778,0.0,-0.0851022196145286,-0.0852415358441217,-4.163103098470122e-05,-0.0851557501833405,J128-S_depth,J128-S,Canton,Harris Creek
5,1.126851637445192e-06,2.3873058807577507e-08,0.0,-0.06103207904668129,-0.06103410748375959,-0.0025800025628663903,-0.06373330179902198,J130-S_depth,J130-S,Downtown,"Southside, Drains to Harbor"
6,2.4693752649629364e-07,2.335494150851325e-08,0.0,-0.028682614920483795,-0.02868287485811309,-0.0012518003637729952,-0.030419461380179702,J131-S_depth,J131-S,Downtown,"Southside, Drains to Harbor"
7,0.0008704638573139301,0.0008701321061874157,0.0,-0.004439098209468972,-0.004439544943259877,-0.0006706199794642709,-0.006115206898664571,J136-S_depth,J136-S,Downtown,"Southside, Drains to Harbor"
8,8.013677031959432e-07,-3.2654058632064498e-06,0.0,0.009816670894317314,0.009816276631492898,0.0002927528901265908,0.00998972648171681,J138-S_depth,J138-S,Downtown,"Southside, Drains to Harbor"
9,-8.171182774019403e-07,-8.343144597966479e-07,0.0,3.0205892747492413e-05,3.0196481528993457e-05,-0.0004148613952142943,-0.00038434051261410085,J141-S_depth,J141-S,Downtown,"Southside, Drains to Harbor"
10,6.623721016119077e-11,1.4406452975013195e-09,0.0,-0.03343533459860021,-0.0334353343557445,-0.002551618823600693,-0.035826889132950984,J157-S_depth,J157-S,Downtown,"Southside, Drains to Harbor"
11,5.867195618236565e-12,5.789091428454185e-12,0.0,5.157348968193309e-06,5.157974154901268e-06,-0.001447662901070207,-0.0014434333989813142,J163-S_depth,J163-S,Downtown,"Southside, Drains to Harbor"
12,-9.956031291058487e-08,-8.564230422059005e-08,0.0,-0.0006267709692601153,-0.0006267330576014141,-0.0007149966270434127,-0.0013394922106889084,J165-S_depth,J165-S,Federal Hill,"Southside, Drains to Harbor"
13,-5.203994499214382e-09,-2.0173298032055698e-09,0.0,2.403432255992932e-07,2.453252913037218e-07,-6.777883795883177e-09,2.4253243990912665e-07,J171-S_depth,J171-S,Canton,"Northside, Drains to Harbor"
14,-4.1076081397362074e-08,-8.241739979375495e-08,0.0,3.5226824028206094e-05,3.521269356870915e-05,-3.953676273879547e-05,-4.313176930892393e-06,J177-S_depth,J177-S,Federal Hill,"Southside, Drains to Harbor"
15,-3.12047805928195e-08,-1.365197610514457e-08,0.0,-0.0426333403115903,-0.04263202238184688,-0.0007618244068358093,-0.043318866702921094,J182-S_depth,J182-S,Federal Hill,"Southside, Drains to Harbor"
16,-8.795980194209463e-09,-5.546563180969244e-09,0.0,-0.005593756333094002,-0.005593801536054488,-1.697060550420737e-08,-0.005593774374021587,J191-S_depth,J191-S,Fells Point,Canal Street Creek
17,2.9473566860727107e-07,2.986753563083422e-07,0.0,2.840528566210032e-05,2.8386634940105737e-05,2.211991954506609e-06,3.7290096864303623e-05,J1-S_depth,J1-S,Clifton Park,Canal Street Creek
18,2.4859281300138036e-13,8.980009791326182e-11,0.0,8.080764009321673e-08,8.096072379171204e-08,-1.478205058358384e-10,8.143109889169331e-08,J204-S_depth,J204-S,Fells Point,Canal Street Creek
19,1.121903958622994e-10,4.351189131224231e-10,0.0,0.00043884864896109876,0.0004388772522030959,-0.003246714163946507,-0.002768109590622403,J208-S_depth,J208-S,Downtown,"Southside, Drains to Harbor"
20,-4.469891509706336e-08,-0.01808655752365279,0.0,-0.025104966050550986,-0.0251050122780547,-0.0002670855316445897,-0.02532035566892149,J211-S_depth,J211-S,Fells Point,Canal Street Creek
21,-1.5395688560126963e-06,-1.1350899983830764e-06,0.0,-0.01319904695761659,-0.01319910906384042,-1.368552178082627e-06,-0.01319922033471177,J227-S_depth,J227-S,Locust Point,"Southside, Drains to Harbor"
22,2.757037829981268e-07,3.62872833899186e-07,0.0,-4.028393257420049e-05,-3.93804448554011e-05,3.4536652249866906e-07,-3.995710326949731e-05,J231-S_depth,J231-S,Locust Point,"Southside, Drains to Harbor"
23,7.009111300040893e-08,1.3689960360122044e-07,0.0,-2.4017093028299782e-05,-2.354146561599907e-05,1.0444902610005913e-07,-2.419550581679933e-05,J232-S_depth,J232-S,Locust Point,"Southside, Drains to Harbor"
24,1.1586590020762344e-10,1.6780030143159763e-10,0.0,1.798774021910532e-05,1.7988607012603408e-05,-2.4770185902411868e-11,1.7989277846491847e-05,J234-S_depth,J234-S,Locust Point,"Southside, Drains to Harbor"
25,1.5834710098694416e-08,4.478504760097035e-08,0.0,-4.1253223198589595e-08,-4.136284995071016e-09,4.6147936305640513e-08,-3.08826954981134e-08,J238-S_depth,J238-S,Locust Point,"Southside, Drains to Harbor"
26,-2.6697842009371087e-07,-3.7215532949774754e-07,0.0,-0.004167829666772288,-0.004163110950041293,-0.00010130687472720279,-0.004263141460956993,J240-S_depth,J240-S,Locust Point,"Southside, Drains to Harbor"
