,Base,I,V,V&I,node_name,node_id,neighborhood
0,0.0,0.2680782339341192,0.03294155234306473,0.29884413991064207,J105-S_volume,J105-S,Downtown
1,0.0,-4.5782602436232125,-0.6149545226003568,-4.9911117060786125,J10-S_volume,J10-S,Downtown
2,0.0,-4.2655561602454135,-0.3286385351695351,-4.482634296738269,J116-S_volume,J116-S,Downtown
3,0.0,-3.141796695299389,-0.13024100607150224,-3.2736451299600047,J119-S_volume,J119-S,Downtown
4,0.0,-7.049563491051733,-0.02010204913382374,-7.050234856959326,J128-S_volume,J128-S,Canton
5,0.0,-10.647993302929933,-0.4113737319967754,-10.777062457798174,J130-S_volume,J130-S,Downtown
6,0.0,-3.4824789511788765,-0.10819344424062471,-3.553171812813244,J131-S_volume,J131-S,Downtown
7,0.0,-8.29816105235492,-0.1838499792649344,-8.470487000933602,J136-S_volume,J136-S,Downtown
8,0.0,1.17213686667899,0.026782779714729088,1.186458084605352,J138-S_volume,J138-S,Downtown
9,0.0,-0.00015074143098914305,-0.018525687051440087,-0.018717699724842163,J141-S_volume,J141-S,Downtown
10,0.0,-4.461483554326236,-0.2710195261466275,-4.700546758557035,J157-S_volume,J157-S,Downtown
11,0.0,-0.002540732013985192,-0.11941711625848583,-0.12184517422674901,J163-S_volume,J163-S,Downtown
12,0.0,-0.08185272096204521,-0.0740678932342771,-0.15556651160931345,J165-S_volume,J165-S,Federal Hill
13,0.0,0.0015318922832676662,2.678485797424912e-05,0.0015508945674991281,J171-S_volume,J171-S,Canton
14,0.0,-0.004795309377939816,-0.004438827177933646,-0.009198489389182996,J177-S_volume,J177-S,Federal Hill
15,0.0,-9.13472033531669,-0.1855144326979925,-9.256533925441264,J182-S_volume,J182-S,Federal Hill
16,0.0,-0.9382501695918943,1.966979933953894e-05,-0.9382396699302689,J191-S_volume,J191-S,Fells Point
17,0.0,0.10735773355298939,0.028617034573748867,0.13329096266779317,J1-S_volume,J1-S,Clifton Park
18,0.0,4.845284070853495e-05,3.609157417372444e-09,4.8731836246318494e-05,J204-S_volume,J204-S,Fells Point
19,0.0,0.3870151803460864,-0.3214208567887269,0.03293179384803224,J208-S_volume,J208-S,Downtown
20,0.0,-2.7836823767196694,-0.0319962669735574,-2.8126762965205305,J211-S_volume,J211-S,Fells Point
21,0.0,-6.085683632217176,2.8885671625289433e-05,-6.085625125954529,J227-S_volume,J227-S,Locust Point
22,0.0,-0.0032221532118468232,0.0003517827205961055,-0.0029117450845301818,J231-S_volume,J231-S,Locust Point
23,0.0,-0.005800534204141616,0.00012979123234946321,-0.005709030950003191,J232-S_volume,J232-S,Locust Point
24,0.0,-0.0011369636633151714,1.2622150435959156e-08,-0.0011366819317615295,J234-S_volume,J234-S,Locust Point
25,0.0,4.56749410826518e-05,9.662299493129467e-05,0.00013475281698660524,J238-S_volume,J238-S,Locust Point
26,0.0,-0.6292059570847854,-0.018104688360622845,-0.6468103804950545,J240-S_volume,J240-S,Locust Point
27,0.0,-7.192841419302482,-0.04282433354082471,-7.223071448765609,J245-S_volume,J245-S,Locust Point
28,0.0,-2.292906051992757,-0.44703291959156033,-2.701251911798993,J253-S_volume,J253-S,Eager Park
29,0.0,-1.8163983415982283,-0.2093447446931691,-2.0057456388669124,J260-S_volume,J260-S,Broadway East
30,0.0,-1.0068613411628995,-0.256794122666534,-1.2558057783975602,J266-S_volume,J266-S,Clifton Park
31,0.0,0.04920877804487134,-0.12149147356253387,-0.0691337683645088,J268-S_volume,J268-S,Clifton Park
32,0.0,0.02352650833600123,0.001967354786192921,0.028423741431965688,J273-S_volume,J273-S,Clifton Park
33,0.0,-3.7331006619393303,-0.42203569069281244,-4.116146280830087,J278-S_volume,J278-S,Broadway East
34,0.0,-1.6189886004539398,0.000422075768877761,-1.6185006751389768,J27-S_volume,J27-S,Locust Point
35,0.0,-3.7475509964622233,-0.7302521364649728,-4.360317178878127,J280-S_volume,J280-S,Broadway East
36,0.0,0.5393704798535133,-0.4541510049251869,0.05871830662362498,J328-S_volume,J328-S,Broadway East
37,0.0,-2.8054731167271747,-0.5367360930007372,-3.2533549837785642,J329-S_volume,J329-S,Broadway East
38,0.0,-4.3287631936959095,-1.1093694018671734,-5.227752291563085,J338-S_volume,J338-S,Eager Park
39,0.0,-3.141529850575285,3.264265242108877e-06,-3.1415213353146996,J33-S_volume,J33-S,Locust Point
40,0.0,-0.00039146414863466816,2.5519427845566156e-05,-0.00037285599813863257,J34-S_volume,J34-S,Locust Point
41,0.0,-2.2821920289560254,-0.30500350880079097,-2.425130601031995,J361-S_volume,J361-S,Eager Park
42,0.0,-5.7192577451602205,-0.7072405415145866,-6.2668366963153534,J366-S_volume,J366-S,Eager Park
43,0.0,5.31811632042286,-2.4191627852845627,2.5204291088645476,J385-S_volume,J385-S,Broadway East
44,0.0,-3.6106409960714867,-0.18296460344433818,-3.7473435738136,J3-S_volume,J3-S,Fells Point
45,0.0,0.17126928346894132,-0.0829470539417958,0.11835807434749057,J413-S_volume,J413-S,Broadway East
46,0.0,-2.8494425242672285,-0.8766797008167977,-3.577603834214294,J421-S_volume,J421-S,McElderry Park
47,0.0,-0.0005674650427280881,6.158789034316214e-10,-0.0005674633898209436,J42-S_volume,J42-S,Locust Point
48,0.0,0.1563459516688237,-0.012725775852867827,0.1436459680377311,J433-S_volume,J433-S,Madison-Eastend
49,0.0,-0.5040819043261582,0.00394715250293487,-0.5476563820862168,J437-S_volume,J437-S,Patterson Park
50,0.0,-8.227351156428172,-0.7483180438374326,-8.655415916485216,J438-S_volume,J438-S,McElderry Park
