,Base,I,V,V&I,node_name,node_id,neighborhood,historic_stream
115,0.0,0.00025982843021829516,-7.277860241301781e-06,0.00028445308411639836,J782-S_depth,J782-S,Patterson Park,Harris Creek
116,0.0,0.0021214189385456023,-0.0003823401349340033,0.0017400100081265968,J787-S_depth,J787-S,Berea,Armistead Creek
117,0.0,-0.023348992880121808,-0.00014120223088730233,-0.023474449339209003,J789-S_depth,J789-S,Dunbar-Broadway,Canal Street Creek
118,0.0,6.562924655201252e-06,-7.821669004048903e-05,-7.15620917921822e-05,J78-S_depth,J78-S,Federal Hill,"Southside, Drains to Harbor"
119,0.0,0.006545062991572925,4.97311084418639e-06,0.006552995798418615,J792-S_depth,J792-S,Canton,"Northside, Drains to Harbor"
120,0.0,-0.027259539975151195,-9.834214129145202e-08,-0.027259638449868194,J799-S_depth,J799-S,Fells Point,"Northside, Drains to Harbor"
121,0.0,-0.0028610530672658063,-0.0001623650122810072,-0.0030249802383222058,J7-S_depth,J7-S,Canton Industrial Area,"Northside, Drains to Harbor"
122,0.0,-0.029335136611975593,-0.0022106728479495963,-0.031084031486947092,J801-S_depth,J801-S,Broadway East,Canal Street Creek
123,0.0,-0.002839412332420202,-0.00017731133001509802,-0.0028604307948773,J80-S_depth,J80-S,Federal Hill,"Southside, Drains to Harbor"
124,0.0,-0.006771165738127083,-0.0004126127375981836,-0.00718111876009947,J88-S_depth,J88-S,Federal Hill,"Southside, Drains to Harbor"
125,0.0,-0.0013539149367816083,-6.370604002103875e-07,-0.0013549011526300947,J8-S_depth,J8-S,Canton Industrial Area,"Northside, Drains to Harbor"
